"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
14737,561.2191,2.672694,NA,NA,0,NA,13973.0904515824,7005.68060360182,11621.3103908832,3834.04743621798,16766.4895070128,13102.3630115165
14738,328.1403,4.047314,NA,NA,0,NA,4778.31584082489,8739.08944987735,18675.6494086564,7446.8671227818,4387.64429331888,3105.05030023659
14739,511.8892,13.42923,NA,NA,1.45722435176537,NA,12913.7114776113,6045.21403008738,5369.33659563319,1590.98326883221,1707.83005405942,714.325941876736
14740,90.98565,2.896628,NA,NA,0,NA,30607.4294700538,28716.7439407199,24278.6777283562,24167.2361572102,25320.3705451302,21763.8083557985
14741,531.2587,6.885762,NA,NA,1.38652817283667,NA,34644.1448067237,30337.9503061632,29962.1996179092,9097.92717889662,14522.9622675544,17463.2644949076
14742,410.9322,13.05676,NA,NA,1.59432927827867,NA,30331.2090000934,22741.5033567273,9929.04748198149,1144.5922797354,897.931265536396,159.604161400252
14743,274.8803,1.336089,NA,NA,0,NA,25485.1275109179,6667.69494341092,17441.8430835753,6692.74486866293,23345.1858583811,24802.8954239637
14744,308.2072,4.021908,NA,NA,0,NA,559.155205179773,8067.98523859474,3673.46172475316,3817.66736686806,15619.2404851882,4947.0905867622
14747,219.1498,2.131981,"C13H20N2O","Prilocaine",1.45116852682585,NA,3522.54791012428,5728.31621208399,8064.17821703399,15287.0791054561,15713.8167096596,12240.4129523056
14748,538.8794,13.4578,NA,NA,1.41135859976858,NA,5270.51110948517,14208.8575798542,17838.6713971145,1252.37471941049,580.036209654774,2038.84584227761
14749,587.42255,2.173675,NA,NA,0,NA,45092.2680112902,78769.598203117,80108.4527170083,76689.7811614515,79860.8134276742,70954.5018685914
14750,420.8747,13.45992,NA,NA,1.3066600444432,NA,17613.1908373028,20029.7044381172,16392.6124474391,1305.78902579814,152.589626823178,2186.77165040467
14751,299.1441,3.841313,"C22H20O","4-[(1E)-1,2-diphenylbut-1-en-1-yl]phenol",0,NA,21423.9216165407,17060.2677279576,19864.1289348015,15755.4176515168,16498.1273915307,15094.6998118837
14752,506.2039,3.164044,NA,NA,0,NA,11634.7209947082,6743.89482137918,6521.16135548167,4994.23097045718,4952.50663835245,6874.35852227944
14753,530.164,2.321113,NA,NA,1.76644550728548,NA,26923.5212552662,26601.8688889324,22845.6151940197,4525.52710869383,2189.07426173252,1152.26418962133
14754,125.072,1.629224,NA,NA,0,NA,2468.8683567288,8489.33528583211,7841.16394007922,11678.6374843622,8906.7024901847,5438.61690489303
14755,549.7552,13.90777,NA,NA,2.04280949080829,NA,1802.94532693793,1258.17937892105,1860.27121518988,12937.8320661061,15954.7518178589,6938.75101583559
14756,392.1717,4.03137,NA,NA,0,NA,27039.5019323721,19346.3752135936,21023.0923053942,6734.80386580871,17011.3860766777,9841.51374665453
14757,88.99734,8.695406,NA,NA,3.26183010193611,NA,9645.14440965083,9823.90349192143,10821.009304914,23349.9209633272,25517.9447677072,24595.4976017929
14758,194.0336,13.4442,NA,NA,2.25394212938725,NA,2608.65715802375,1052.55819066982,2428.65664305909,23240.3739438875,31790.8554194764,24208.1363556823
14759,279.9849,11.91305,NA,NA,0,NA,27550.039252881,30294.5364487951,26570.5894795875,19578.0697177631,19263.7067824512,22833.9055981819
14760,811.3599,6.884067,NA,NA,0,NA,26746.6058691864,23156.4580292772,24153.2673061719,25982.9505818995,25460.1269930821,23053.3905159904
14761,202.0803,1.545736,NA,NA,0,NA,9279.77500753865,11320.3911592304,12348.2011195536,6913.488074252,9855.24558303335,7567.72571281522
14762,602.7449,14.04701,NA,NA,0,NA,6800.57218580703,9957.17269708941,22208.4916921836,1616.73659512626,1756.73698573352,278.334086344341
14764,620.1926,2.527217,NA,NA,0,NA,8755.44152297121,8732.60293498743,6121.97197109098,9768.86618908572,10452.8980694771,26617.9353577217
14765,169.0618,8.72543,NA,NA,0,NA,9666.45394660414,11081.9839503789,12051.2225034014,7532.48262530601,7280.2457453219,8689.80233242147
14766,433.1504,3.995039,"C22H26O9","Vestitone 7-glucoside",0,NA,22183.8993949194,16880.6437266966,14923.3527358541,16282.6263938319,8023.26821733513,4776.94281874847
14767,348.9612,13.81245,NA,NA,2.51493192570913,NA,13276.7551022657,10787.9545429067,11191.1545263298,22751.6521169785,26343.6307137746,26357.1188012871
14768,317.0991,13.66516,NA,NA,1.638309930362,NA,18804.4886131258,14656.7005278654,10459.9172556837,5380.91907241609,3792.93893857778,4538.83384705752
14770,270.9391,13.6907,NA,NA,0,NA,5034.63126604023,11265.8626430379,16569.5542658225,3800.03778427944,1233.43281682069,4244.87899001419
14771,649.2709,2.703528,NA,NA,0,NA,21093.7228566945,7619.80662788706,11785.13391791,11608.6838195324,3020.50090343985,9846.11696423638
14772,306.1349,4.00452,"C16H21NO5","5-Amino-2,3-dihydro-6-(3-hydroxy-4-methoxy-1-oxobutyl)-2,2-dimethyl-4H-1-benzopyran-4-one",0,NA,24571.9654217029,3929.17193912337,6990.79618605044,6329.45604820941,3977.86582862387,5634.41617587132
14773,268.0828,4.021886,"C12H15NO6","2-{[hydroxy(2,3,4-trimethoxyphenyl)methylidene]amino}acetic acid",0,NA,26989.4971666805,14413.3228435877,27629.370763654,7397.60577871579,16774.4613368757,10228.6219617776
14774,366.143,2.197961,NA,NA,0,NA,17576.2733853702,21280.0035239317,21985.7244911556,14842.7483824628,10780.1930376265,2794.61047435204
14775,356.187,2.564992,"C21H27NO4","Nalbuphine",0,NA,19834.8751695685,5470.0648913675,14274.0194729749,11157.4187749777,11120.1842452385,10057.5048904422
14777,659.2913,2.688723,NA,NA,0,NA,15105.1926232036,21836.8479310337,11997.2092682969,12047.491884776,18310.6965304634,9311.77001743719
14778,428.2079,4.012414,NA,NA,0,NA,8159.11130224077,19127.3052881649,6231.3878279015,13642.3286142833,12871.8544728506,18974.6964394459
14779,340.1187,4.052614,"C19H19NO5","Gravacridonediol",1.67844299206146,NA,3723.42441758512,2596.38430137771,1366.11936172074,9852.78387972832,19386.1599579768,24256.9518723642
14780,537.335,2.535596,NA,NA,1.32066296947921,NA,8870.46018895638,20499.8100477536,12711.4470504053,1386.8643122794,2262.43465924366,4660.12425095676
14782,350.1977,2.658506,"C19H29NO5","Dipivefrin",0,NA,12173.7334041108,7889.4349133762,10536.2127507101,8249.87109786057,11423.2409380502,14358.8370401789
14783,185.009,9.629081,"C7H6O6","3-Fumarylpyruvate",0,NA,20800.2434229207,15673.3139118972,12328.1691341035,22731.1162238262,22345.5281749626,29002.2463537423
14785,189.1043,3.950781,NA,NA,1.62294886255247,NA,20386.8428088235,9914.25677643667,12935.056303919,4530.69112752923,3404.44770496324,3230.13032977298
14786,291.028,2.1002,NA,NA,0,NA,9398.39626208002,8429.95188666515,12934.6020387623,11636.526026737,3857.34936759257,8928.79204658843
14787,525.2336,2.554061,NA,NA,0,NA,9560.44010096066,5993.7942839681,6237.74089231359,10025.0164030215,11416.5700325698,4389.67499946403
14788,532.0464,2.630162,NA,NA,1.98167405459708,NA,15611.6243356115,13745.320733583,16394.0417207372,326.20879972459,357.99873985438,1367.34052906923
14789,306.1065,3.983973,NA,NA,0,NA,12845.7433006037,18547.0311802611,6395.98914551379,5613.1740148586,4942.41713834809,4058.17910262792
14790,930.5275,4.139104,NA,NA,0,NA,17656.4263027741,4157.25585285869,15464.7149267141,901.36642029163,1163.98497384348,3.89278442439638
14791,262.0721,3.98715,"C14H17NS2","Dimethylthiambutene",0,NA,5028.92524126926,4486.00300863476,3371.46846445569,14691.1089819358,5319.51012246667,4006.66685953599
14792,201.0122,8.71317,NA,NA,0,NA,75.9482463728432,1885.04613661669,2464.1114845636,13121.4914356587,17972.8572278451,29294.030010273
14794,316.0255,3.755181,NA,NA,0,NA,10439.4640037807,10834.5816481409,12603.2654652646,10264.7703325501,10389.2897141418,10449.2747149134
14795,507.7217,2.742161,NA,NA,1.67678916492235,NA,22672.9950945683,28372.5896448814,16920.1694093883,1854.23949317135,322.785749049031,198.532005644215
14796,532.7293,13.71508,NA,NA,2.15455466330038,NA,15051.6215920302,27167.727284341,33247.5227891831,1285.75866090277,2190.052400366,947.893007340519
14797,393.0081,14.05517,NA,NA,0,NA,5374.17826438565,14161.6202798506,22688.7829185521,7169.84049949054,3715.09573170939,110.944356095297
14798,267.0461,2.202106,NA,NA,0,NA,4813.64278238049,7034.77766893819,12919.0351474142,6666.4917370734,6501.17299583306,8700.94640103241
14799,337.1086,4.006111,"C20H18O5","Otobanone",0,NA,3809.42094716285,16101.4061111774,5891.29058466086,15637.896639195,13302.0691880149,5521.61204201727
14800,884.0295,13.35026,NA,NA,3.01533769380989,NA,20178.9097186453,15884.9814745489,22779.0044105431,1575.72203843574,1768.4746493353,1902.59838742373
14801,428.1928,2.516233,NA,NA,0,NA,18356.151805697,5752.46947717527,10424.9454863947,21055.7860422465,8847.35197232091,11035.1387707851
14802,238.1532,2.464486,NA,NA,0,NA,8946.36000456342,20518.3048400374,21347.0830789176,7332.48706244094,11401.3208512739,18296.1743823125
14803,342.9257,13.37549,NA,NA,1.92955575002705,NA,16614.427369531,6724.10961720588,12714.9814549178,1496.55440575404,832.395977093108,1226.22709368486
14804,192.0877,11.75783,NA,NA,0,NA,16090.3294345972,6064.2823387665,12909.5842162256,7199.22695244585,8519.05734648811,14154.3198784822
14805,342.1793,2.525614,NA,NA,0,NA,21425.7047492817,12949.5667350508,19228.3017506079,8513.06627727812,30454.101818801,19504.1832448912
14806,78.94844,14.0431,NA,NA,2.5574575214586,NA,31367.6383952692,22824.9633298397,17419.2406221161,1671.10472841369,1436.88565258493,2123.51390350823
14807,409.3324,3.972886,"C25H46O4","MG(0:0/22:2(13Z,16Z)/0:0)",0,NA,6315.13300897627,11048.2042792799,18681.6656520742,8978.45749821854,4734.68788047827,9369.44453827294
14808,436.1531,2.386771,NA,NA,1.67815311730711,NA,22930.3165588733,8241.40392583407,20338.8692625469,397.745817208053,1422.2135730827,1353.71578358384
14809,515.2891,2.039006,NA,NA,0,NA,75.9482463728432,800.255435356144,1791.57745977489,6917.15649250855,17350.4773967469,7635.96525057879
14810,468.9911,13.87817,NA,NA,1.76318572482873,NA,27083.2217055015,20842.2526861331,32251.2971410961,1979.19081704247,2076.5883188821,446.697012699485
14811,325.2942,2.531472,NA,NA,2.00963006185266,NA,1110.60551579998,473.484465919052,794.410042460479,6918.31539219178,14576.0654139661,22400.2007534988
14813,449.9128,13.46387,NA,NA,1.87860431929278,NA,2319.17326242871,944.746000073225,413.270496286971,22516.5147096448,24410.2321094479,17723.3024944573
14814,576.7978,13.33491,NA,NA,1.48436455404595,NA,12240.2486581443,20274.1269003243,22318.8448863664,2671.56613297721,3390.23143806421,815.538336911042
14815,118.9042,2.116045,NA,NA,0,NA,24021.7589012044,35168.3588019258,19583.0495991365,15807.9162840807,22349.6363572232,18624.5210165493
14817,148.9701,3.043781,NA,NA,0,NA,3979.85101342196,4842.73465239888,4288.75169200525,16538.4618448908,6413.31267121918,7515.93124285252
14819,274.1411,14.00435,"C11H21N3O5","Epsilon-(gamma-Glutamyl)-lysine",1.91182846013565,NA,1112.80691424557,2122.89983545866,3522.4362875457,21775.1718283292,18146.2812075614,14934.3462894817
14820,213.0154,2.663606,NA,NA,2.2478746927021,NA,22029.8565386893,15611.8831925747,25774.4620932417,3036.24467922371,4412.54281223417,3018.16821786459
14822,581.2383,2.511434,"C33H34N4O6","Biliverdin",0,NA,13526.9990705681,9621.30549087043,21488.3041444853,15789.7363433709,9468.78789963781,9578.65347839716
14823,173.0607,3.985544,"C11H10O2","3-Propylidene-1(3H)-isobenzofuranone",0,NA,18192.2246704462,18992.8068017309,13225.8414024459,11634.7614469724,4268.3407241931,6412.89812465043
14824,203.0173,11.79766,NA,NA,0,NA,18392.9701946995,12130.8498513873,15238.1584895003,4663.09851627593,9167.54271957532,5941.95879694802
14825,435.3593,2.660317,NA,NA,1.65870399688993,NA,2034.09216372485,699.112040054187,1716.2359215778,20850.417572455,25275.4152935353,7609.48945051236
14827,393.1228,6.899625,NA,NA,0,NA,21697.7865901643,14449.6122046494,10339.4372723962,13553.1553374229,6065.16085298807,7762.32795258301
14828,467.2284,4.025073,NA,NA,0,NA,23452.9945918096,13259.1322126277,12561.7389821525,4586.1857303853,8114.05024204722,8935.71731007943
14829,186.14,2.487683,NA,NA,1.48298894754416,NA,2381.91311812801,1328.20172951471,1468.05203104621,34755.7258012765,7233.32932576694,11312.2660939578
14830,585.3656,2.520833,NA,NA,0,NA,8012.48936017071,15872.8887257479,10408.7016291667,11085.9962167222,17847.0783809656,8038.74581579444
14831,313.9086,7.009382,NA,NA,1.38614761147676,NA,30574.4855423155,24611.9781756253,23494.1285636891,4119.11768175508,8598.43916542697,10795.1096831768
14832,828.5768,2.522183,NA,NA,0,NA,8039.63810650095,22569.9708270905,8230.65642531843,1840.88591657444,8584.43711088868,19186.61962351
14833,208.1102,2.71237,NA,NA,0,NA,2211.30473859481,1088.12509890787,5685.66469153645,5173.82131445526,15986.8054208781,3103.44452666153
14834,178.9629,7.298342,NA,NA,0,NA,24622.3554321224,19543.7159810207,19864.9488280113,17633.8557331356,13781.7777180335,19074.6144836591
14835,350.936,13.84911,NA,NA,1.49357615172134,NA,768.288057510791,3306.29089808215,4541.01953709263,26674.2652423217,19600.9298577304,25767.6539198229
14836,96.89771,13.74757,NA,NA,0,NA,5970.2476194003,35757.1133945126,7130.200190991,30917.5263565638,49767.4002299697,47451.5531433496
14838,271.1342,6.724001,"C17H20O3","(S)-Verimol F",0,NA,28187.2230259647,23692.362419154,25291.9549392792,20343.4299604152,24635.7028458518,24802.6715888593
14840,86.98524,2.950253,NA,NA,0,NA,1585.00688082455,25181.74893094,26946.9758610718,21152.2560948902,576.123655120847,2928.07264195026
14841,161.0819,8.7186,"C7H14O4","2-(1-Ethoxyethoxy)propanoic acid",0,NA,22464.0713750896,22590.3884553509,26592.3609681989,34422.7925219084,26189.2413118658,28647.808331901
14842,479.2131,2.784297,NA,NA,2.29359802786024,NA,33356.6459188284,33222.3265323397,31249.4762758343,6495.42860555934,8044.43611550232,4508.0973944386
14843,596.2203,3.923425,NA,NA,0,NA,18063.0135886823,5346.39763995792,4638.94691729189,192.67303375546,2030.61580310845,2187.74484651077
14844,478.2163,4.002956,NA,NA,0,NA,6578.64370501102,12897.5501317526,8583.78886263096,4314.07226945481,4429.50764869328,4872.45423099325
14845,274.0605,11.05552,NA,NA,3.02903977901203,NA,4853.99551658738,5332.40206156624,4301.94754082771,23459.0578371999,27582.1009445577,30781.1417841198
14846,678.305,2.7017515,NA,NA,0,NA,15021.6825731702,14685.77647535,18818.1003140387,11804.943242431,11348.2861745665,6755.23153332406
14847,412.1476,2.646303,NA,NA,0,NA,29917.467169237,32559.5483119824,33406.2053641917,7825.70713700932,9522.64323465869,342.565029346882
14848,157.0237,13.44748,NA,NA,1.84278507760885,NA,16441.3093957698,16949.4323501608,19119.0122016703,1549.96871214169,2100.06364608567,527.47228950571
14849,195.9326,13.72712,NA,NA,0,NA,59332.2229894392,46824.0681032292,38836.8345170758,30871.7617419123,21617.2746181763,41423.294235301
14850,398.8367,13.20063,NA,NA,2.38451288160134,NA,17129.2574170088,18505.6624201167,19459.3343615617,671.49413744477,1744.99932213173,1151.29099351523
14853,280.9793,11.46066,NA,NA,0,NA,18828.4398282138,10757.3747820832,14631.4707531682,6544.99422040638,10510.7940951929,6878.15787987765
14854,404.1521,13.34001,NA,NA,1.50239315948379,NA,63.8405549221001,1550.49490600253,474.208505122852,20390.7111598373,19246.3643844795,22078.6081002384
14856,277.1294,4.01885,"C13H18N4O3","Pentoxifylline",0,NA,11587.3799211358,19150.4237785196,9735.38870582865,16961.8656057029,14469.2918007352,5900.53762428023
14857,96.90443,13.7558,NA,NA,0,NA,1824.95931139383,3950.24644372029,6234.21535151148,9434.63952044158,42159.0858088393,9553.35427242301
14858,353.2093,2.575524,NA,NA,0,NA,1217.37334041108,3277.79402432229,7637.01828658763,18073.169326636,6783.09015649795,9110.75246893799
14859,393.0427,11.61903,NA,NA,0,NA,24065.6657932017,22599.6025075164,9259.57808505531,9536.47008026204,4147.91033936154,6864.85428910727
14860,459.1661,4.018728,NA,NA,0,NA,14934.0779220279,12185.5339728033,16805.4729971212,10541.790279053,11739.4046885506,13715.476558359
14862,474.093,13.64433,NA,NA,1.89015157924389,NA,1480.44045465905,1281.52016245227,2498.4583622711,23891.370341256,8923.53332165102,17032.0996920615
14864,380.9734,13.01056,NA,NA,0,NA,2027.48796838808,26193.6941582655,36056.9644300006,1467.93959876065,1800.7532242402,1370.26011738753
14865,119.008,4.872886,NA,NA,0,NA,13739.9513492023,11782.3608386073,15275.1312414067,13661.2716165129,13059.5201510704,14280.5726093265
14866,479.4473,2.210753,"C31H60O3","8-Hydroxy-14,16-hentriacontanedione",0,NA,27647.0989103471,8841.69664574648,14984.1134704825,9349.89581570377,6171.94033505075,4985.51820820763
14867,229.0354,12.74298,"C10H14O2S2","3,3'-Dithiobis[4,5-dihydro-2-methylfuran]",1.81667320339837,NA,3396.57068267697,3091.37785505372,3494.53554320925,8450.37218898252,12086.7612800726,6461.68931142971
14868,429.3375,4.013989,"C28H46O3","4alpha-Carboxy-5alpha-cholesta-8-en-3beta-ol",0,NA,24268.9099046908,17481.1798576373,8646.42870385906,3137.56494165278,9928.6940130215,9675.22956718201
14869,233.0091,2.036975,"C12H10OS2","4-[2,2'-Bithiophen-5-yl]-3-butyn-1-ol",2.94565511123237,NA,4269.76087961622,3804.99341340786,4208.05979663237,12030.6282251879,15225.1484297584,14952.0681905738
14870,615.24385,2.444092,NA,NA,0,NA,22813.3672664513,802.478367121022,21386.7260235748,27169.2537119622,11324.8890984536,12264.9180302572
14871,408.1665,4.006125,NA,NA,0,NA,9347.91599432421,11815.4714072452,11121.99542612,6040.99590187049,23119.1771457288,6582.2069976207
14872,169.0472,13.96997,NA,NA,1.85053454900455,NA,379.741231864216,611.306235341499,2464.1114845636,27192.050174867,23020.5025203832,22538.7449511631
14873,504.7681,14.11101,NA,NA,1.75517880540672,NA,8738.05047525106,18006.7476148074,29041.2268709156,392.976682709155,1272.55836215997,1208.70956377508
14874,287.214,2.053906,"C18H28N2O","Bupivacaine",0,NA,23270.6527585614,5747.57013556548,17062.5981554947,4676.21458997479,9984.25228740328,4686.69542424158
14875,337.1506,7.728475,NA,NA,0,NA,25221.3229281907,22760.7206018347,27431.1228014539,29951.2997070871,25016.7660946837,26118.9290543194
14876,480.1268,2.516445,NA,NA,0,NA,6027.36620416879,16349.5853280672,34544.2392986588,79.1676326816987,422.555889664186,1503.5879839231
14877,490.0431,1.89865,NA,NA,0,NA,3988.61478063385,12863.4503584794,10449.4525376209,7424.20514946994,11266.2301246037,8246.25360912521
14878,217.0506,4.010825,"C12H10O4","Liqcoumarin",0,NA,31306.4835464507,25682.4976549553,31122.8027749214,16934.7673834802,15228.4936638849,9078.78881602927
14879,476.2655,2.768828,NA,NA,0,NA,10308.6260885655,20346.3388387064,26562.9556090261,20890.0776949478,25723.8918569868,13434.1061001636
14880,748.3423,11.8075,NA,NA,0,NA,1636.73974429591,2685.30157197284,2780.72100327131,2859.58162998105,20633.8833802326,5962.60807192723
14883,153.0661,1.258108,NA,NA,0,NA,18354.698882723,12548.8277111373,11160.984672137,14860.7375577926,7662.92683545357,7245.20268407735
14885,239.0563,11.10215,"C11H12O6","3-(6-hydroxy-7-methoxy-2H-1,3-benzodioxol-5-yl)propanoic acid",0,NA,32821.3318588144,25456.0031374319,25065.2877056857,28859.2346747226,27256.2242774269,31450.2627668682
