"id","formula","degree","parent","score","parent_formula"
184,"CH5O4P",5,294,0.997160887345784,"C2H7O4P"
184,"CH5O4P",8,105,0.995431456333512,"H3O4P"
185,"C5H4OS",3,340,0.998254559714241,"C5H6O2S"
186,"C5H5OP",9,296,0.768035088275191,"C6H7OP"
186,"C5H5OP",11,296,0.0417277542368609,"C6H7OP"
186,"C5H5OP",7,341,0.00119745867410304,"C5H7O2P"
187,"C5H4O3",1,1,0.999434921590223,"C3H2O2"
187,"C6H8O-2S2 Illegal_formula",7,645,0,"C7H8S2"
188,"C4H4N2O2",4,203,0.997722990051685,"C4H6N2O2"
189,"C6H8S",5,204,0.997147485057715,"C6H10S"
189,"C6H8S",8,2574,0.995592557530747,"C12H18O5S"
189,"C5H4O5S-1 Illegal_formula",4,492,0,"C5H4O5"
190,"C6H8O2",2,49,0.998868098555396,"C4H4O2"
191,"C7H12O",4,322,0.997730692319384,"C7H12O2"
192,"C8H16",5,655,0.997188312581298,"C9H16O2"
193,"C5H7NS",5,327,0.997126615357213,"C5H7NOS"
193,"C5H7NS",6,209,0.996561436351126,"C5H9NS"
193,"C5H7NS",9,37,0.994871246344017,"C5H7N"
193,"C5H7NS",9,5255,0.000509773787883713,"C16H24N2O9S"
193,"C6H11NO-5S3 Illegal_formula",16,5255,0,"C17H28N2O4S3"
193,"C13H3N-1O-2 Illegal_formula",18,5255,0,"C24H20O7"
193,"C13H3N-1O-2 Illegal_formula",16,5255,0,"C24H20O7"
193,"C13H3N-1O-2 Illegal_formula",15,5255,0,"C24H20O7"
193,"C13H3N-1O-2 Illegal_formula",13,5255,0,"C24H20O7"
194,"C5H7NO2",2,107,0.998872810212321,"C5H6O2"
195,"C4H7N3O",5,108,0.997168916044946,"C4H6N2O"
195,"C4H7N3O",6,354,0.996591569983711,"C4H9N3O2"
196,"C6H11NO",5,332,0.997170716524666,"C6H11NO2"
197,"H2O3S2",7,471,0.995860869876259,"C2H6O3S2"
197,"H2O3S2",9,337,0.994764792181832,"H2O4S2"
197,"CH6O-2S4 Illegal_formula",14,664,0,"C2H6S4"
197,"CH6O-2S4 Illegal_formula",9,664,0,"C2H6S4"
198,"H6N2OS2",10,2613,0.0216945286803046,"C6H16N2O6S2"
198,"C8H2O-1S Illegal_formula",12,2613,0,"C14H12O4S"
198,"C8H2O-1S Illegal_formula",10,2613,0,"C14H12O4S"
199,"C3H2N2O3",4,477,0.99775476004218,"C5H6N2O3"
200,"C5H6OS",3,340,0.998249253181962,"C5H6O2S"
201,"C4H6N2S",6,41,0.996563164155298,"C4H6N2"
201,"C4H6N2S",9,2617,0.994867248526382,"C10H16N2O5S"
202,"C5H6O3",2,6,0.998874567443201,"C3H4O2"
203,"C4H6N2O2",3,113,0.998297453716262,"C4H5NO2"
204,"C6H10S",4,669,0.997706863038473,"C7H10O2S"
204,"C5H6O5S-1 Illegal_formula",4,519,0,"C5H6O5"
204,"C4H13N-2O3P-1S2 Illegal_formula",12,5610,0,"C14H25N3O9S2"
205,"C6H10O2",3,58,0.998308071702832,"C4H6O2"
205,"C7H14O-3S2 Illegal_formula",9,1183,0,"C7H14S3"
206,"C5H10N2O",5,345,0.997175377868649,"C5H10N2O2"
207,"C7H14O",5,347,0.997171303162473,"C7H14O2"
208,"C8H18",6,677,0.996599860753362,"C9H18O2"
209,"C5H9NS",5,45,0.997120485571347,"C5H9N"
209,"C4H5NO5S-1 Illegal_formula",4,534,0,"C4H5NO5"
210,"C5H9NO2",3,62,0.998298046132823,"C3H5NO2"
210,"C6H13NO-3S2 Illegal_formula",11,2642,0,"C12H23NO2S2"
211,"C6H13NO",5,683,0.997184775168322,"C7H13NO3"
211,"C6H13NO",6,357,0.996626266450814,"C6H13NO2"
212,"C7H17N",7,686,0.996055172812343,"C8H17NO2"
213,"C4H4S2",5,48,0.99707100262682,"C4H4S"
213,"C4H4S2",8,48,0.995517560474105,"C4H4S"
213,"C4H4S2",11,5304,0.99371970796761,"C15H21NO9S2"
213,"C3O5",4,492,0.00114908601470187,"C5H4O5"
214,"C4H4O4",2,6,0.998866328182229,"C3H4O2"
214,"C5H8O-1S2 Illegal_formula",6,362,0,"C5H8S2"
215,"C5H8OS",4,364,0.997689816318818,"C5H8O2S"
215,"C4H4O6S-1 Illegal_formula",4,542,0,"C4H4O6"
216,"C2H4N4O2",9,498,0.994912182049744,"C4H8N4O2"
216,"C2H12OS2",9,670,0.142708643333516,"C4H14O2S2"
217,"C5H8O3",2,65,0.998865146475323,"C3H4O3"
217,"C5H8O3",3,15,0.998299822801468,"C3H6O2"
218,"C4H8N2O2",4,124,0.997737756290082,"C4H7NO2"
219,"C6H12S",5,53,0.997124081474551,"C6H12"
219,"C5H8O5S-1 Illegal_formula",4,545,0,"C5H8O5"
220,"C6H12O2",4,67,0.997733641338977,"C4H8O2"
220,"C7H16O-3S2 Illegal_formula",10,1209,0,"C7H16S3"
221,"C5H12N2O",6,372,0.99660165356973,"C5H12N2O2"
222,"C7H16O",6,376,0.996626883395457,"C7H16O2"
222,"C9H13N2O-2PS-1 Illegal_formula",11,1213,0,"C9H13N2OP"
223,"C4H7NOS",5,55,0.997129562591318,"C4H7NO"
223,"C4H7NOS",6,400,0.99656140420547,"C4H9NO2S"
223,"C5H11NO-4S3 Illegal_formula",14,5318,0,"C16H28N2O5S3"
223,"C3H11N-3O5S Illegal_formula",10,5645,0,"C13H23N2O11PS"
223,"C4H15N-3S3 Illegal_formula",15,5645,0,"C14H27N2O6PS3"
223,"C12H3N-1O-1 Illegal_formula",14,5318,0,"C23H20O8"
223,"C11H7N-5O3 Illegal_formula",16,5645,0,"C21H19O9P"
223,"C11H7N-5O3 Illegal_formula",14,5645,0,"C21H19O9P"
223,"C12H3N-1O-1 Illegal_formula",12,5318,0,"C23H20O8"
223,"C11H7N-5O3 Illegal_formula",13,5645,0,"C21H19O9P"
223,"C11H7N-5O3 Illegal_formula",12,5645,0,"C21H19O9P"
224,"C4H7NO3",3,113,0.998304543462048,"C4H5NO2"
224,"C5H11NO-2S2 Illegal_formula",7,706,0,"C6H11NS2"
225,"C3H7N3O2",4,129,0.997742427583085,"C3H6N2O2"
226,"C8H7N",7,403,0.996085805311193,"C8H9NO"
226,"C8H7N",9,379,0.994930979931773,"C8H7NO"
226,"C8H7N",12,5321,0.993247301695434,"C19H24N2O9"
226,"H11N3O2S",12,2682,0.0225220413652209,"C6H21N3O7S"
227,"C5H11NO2",4,72,0.997738361876408,"C3H7NO2"
228,"C6H15NO",6,712,0.996625705210525,"C7H15NO3"
228,"C6H15NO",7,686,0.99604873340343,"C8H17NO2"
229,"C-1H3PS3 Illegal_formula",13,715,0,"H3O2PS3"
230,"C3H2O5",3,361,0.998288582404841,"C4H4O5"
230,"C3H2O5",4,247,0.997723591323489,"C3H4O5"
230,"C4H6S2",6,248,0.00114811183935032,"C4H8S2"
230,"C4H6S2",4,57,0.000884619926449492,"C4H6S"
231,"C4H6O2S",3,58,0.99825220373856,"C4H6O2"
232,"C4H6O4",3,15,0.998306308894479,"C3H6O2"
232,"C5H10O-1S2 Illegal_formula",7,385,0,"C5H10S2"
233,"C8H6O",5,411,0.997180149082432,"C8H8O2"
233,"C8H6O",6,252,0.996657523271866,"C8H8O"
233,"C8H6O",7,2702,0.996036373510262,"C14H16O6"
233,"H10N2O3S",16,4186,0.022481453191912,"C16H40N2O4S"
234,"C5H10OS",5,388,0.997145115644064,"C5H10O2S"
234,"C4H6O6S-1 Illegal_formula",4,569,0,"C4H6O6"
235,"C7H6N2",7,254,0.996065188691976,"C7H8N2"
235,"C7H6N2",9,254,0.994922793866185,"C7H8N2"
235,"C5H9O3P-1S Illegal_formula",5,1240,0,"C5H10O6S"
235,"C-1H10N4O2S Illegal_formula",12,2703,0,"C5H20N4O7S"
236,"C5H10O3",3,77,0.998305132231582,"C3H6O3"
236,"C5H10O3",4,28,0.997740126966397,"C3H8O2"
236,"C6H14O-2S2 Illegal_formula",8,728,0,"C7H14S2"
237,"C4H10N2O2",5,136,0.997178337647066,"C4H9NO2"
238,"C9H10",5,415,0.997178957405839,"C9H12O"
238,"C9H10",6,255,0.996519631061656,"C9H12"
238,"C9H10",7,2706,0.99606459890877,"C15H20O5"
239,"C6H14S",6,731,0.99657372468913,"C7H14O2S"
239,"C5H10O5S-1 Illegal_formula",5,574,0,"C5H10O5"
239,"C6H6N4OS-1 Illegal_formula",13,1242,0,"C6H6N4O4"
239,"C6H6N4OS-1 Illegal_formula",10,1242,0,"C6H6N4O4"
240,"C6H14O2",5,80,0.99717426585068,"C4H10O2"
242,"C3H5NO4",3,134,0.998310966053603,"C3H5NO3"
242,"C4H9NO-1S2 Illegal_formula",7,706,0,"C6H11NS2"
243,"C7H5NO",5,419,0.997187789313351,"C7H7NO2"
243,"C7H5NO",7,2719,0.996041126454274,"C13H15NO6"
244,"C4H9NO3",4,124,0.997744833302945,"C4H7NO2"
244,"C5H13NO-2S2 Illegal_formula",8,747,0,"C6H13NS2"
246,"C3H4O3S",2,65,0.998824273677826,"C3H4O3"
247,"C3H4O5",3,139,0.998298055334263,"C3H4O4"
247,"C4H8S2",6,248,0.00114695641977008,"C4H8S2"
247,"C4H8S2",5,66,0.000883136318462103,"C4H8S"
248,"C4H8S2",5,66,0.997076943237428,"C4H8S"
248,"C3H4O5",3,139,0.00114937638362883,"C3H4O4"
249,"C4H8O2S",4,67,0.997692765217592,"C4H8O2"
250,"C4H8O4",3,128,0.998296797186346,"C4H6O3"
250,"C4H8O4",4,28,0.997731866410148,"C3H8O2"
250,"C5H12O-1S2 Illegal_formula",8,409,0,"C5H12S2"
250,"C5H12O-1S2 Illegal_formula",7,759,0,"C6H12OS2"
251,"C5H4N4",8,429,0.995496157508587,"C5H6N4O"
251,"C5H4N4",11,429,0.993785728688064,"C5H6N4O"
251,"C4H8O4",5,409,0.000143327143394303,"C4H8O5"
251,"C5H12O-1S2 Illegal_formula",11,2740,0,"C11H22O4S2"
251,"C5H12O-1S2 Illegal_formula",8,409,0,"C5H12S2"
251,"C5H12O-1S2 Illegal_formula",7,759,0,"C6H12OS2"
252,"C8H8O",5,1279,0.997216626394753,"C8H8O4S"
252,"H12N2O3S",17,4227,0.0223790270324071,"C16H42N2O4S"
253,"C5H12OS",6,731,0.996567281927825,"C7H14O2S"
253,"C4H8O6S-1 Illegal_formula",5,597,0,"C4H8O6"
253,"C5H4N4O2S-1 Illegal_formula",13,597,0,"C5H4N4O2"
253,"C5H4N4O2S-1 Illegal_formula",10,597,0,"C5H4N4O2"
254,"C7H8N2",6,431,0.99662395952809,"C7H10N2O"
254,"C7H8N2",7,267,0.995935607771112,"C7H10N2"
254,"C7H8N2",8,2743,0.995480923843729,"C13H18N2O5"
255,"C9H12",5,86,0.997078656830023,"C7H8"
255,"C9H12",8,2745,0.995476761113781,"C15H22O5"
256,"C3H7NO2S",4,72,0.997697634441412,"C3H7NO2"
256,"C4H11NO-3S3 Illegal_formula",15,5385,0,"C15H28N2O6S3"
256,"C11H3N-1 Illegal_formula",15,5385,0,"C22H20O9"
256,"C11H3N-1 Illegal_formula",13,5385,0,"C22H20O9"
256,"C11H3N-1 Illegal_formula",12,5385,0,"C22H20O9"
256,"C11H3N-1 Illegal_formula",11,5385,0,"C22H20O9"
257,"C7H7NO",5,271,0.997166559126018,"C7H9NO"
257,"C7H7NO",8,33,0.995491441013487,"C5H5N"
258,"C8H11N",6,154,0.996519008356003,"C8H10"
258,"C8H11N",8,88,0.995484434158707,"C6H7N"
258,"H15N3O2S",19,4244,0.0223531195110511,"C16H45N3O3S"
259,"CH3N2OPS",11,423,0.00822590263207057,"CH3N2O2PS"
259,"CH3N2OPS",13,423,0.00821666024998765,"CH3N2O2PS"
259,"CH3N2OPS",12,5403,0.000249728195723722,"C12H20N3O10PS"
260,"C3H6O3S",3,77,0.998249128613452,"C3H6O3"
261,"C4H10S2",6,79,0.99652990826114,"C4H10S"
261,"C4H2N4O",9,410,0.142645680868866,"C5H4N4O"
261,"C4H2N4O",11,2771,0.142551525863313,"C10H12N4O6"
261,"C4H10S2",9,2771,0.0205287602028408,"C10H20O5S2"
261,"C3H6O5",3,139,0.00114872557830046,"C3H4O4"
262,"C7H6O2",3,450,0.998302178893677,"C7H8O3"
263,"C4H10O2S",5,80,0.997133611038281,"C4H10O2"
264,"C6H6N2O",6,280,0.996592149719711,"C6H8N2O"
264,"C6H6N2O",8,36,0.995490284929389,"C4H4N2"
265,"C4H10O4",4,141,0.997737176030725,"C4H8O3"
265,"C5H14O-1S2 Illegal_formula",9,765,0,"C7H16S2"
265,"C5H14O-1S2 Illegal_formula",8,785,0,"C6H14OS2"
266,"C8H10O",4,454,0.997735996094938,"C8H12O2"
266,"H14N2O3S",18,4260,0.0223661506421915,"C16H44N2O4S"
267,"C7H10N2",6,159,0.996509042304069,"C7H9N"
267,"C7H10N2",9,94,0.994908054438325,"C5H6N2"
268,"C9H14",5,432,0.997183021924904,"C9H14O"
268,"C9H14",6,95,0.996504912010478,"C7H10"
268,"C9H14",8,2784,0.995496702225632,"C15H24O5"
269,"C6H5NO2",4,463,0.9977418940298,"C6H7NO3"
269,"C-2H9N3O4S Illegal_formula",17,4268,0,"C14H39N3O5S"
270,"C5H5N3O",6,286,0.996626309181608,"C5H7N3O"
270,"C5H5N3O",9,2796,0.994913938571578,"C11H15N3O6"
270,"C4H9N-1O5 Illegal_formula",6,429,0,"C4H10O5"
271,"C7H9NO",4,465,0.99774070241174,"C7H11NO2"
272,"C8H13N",6,439,0.996623316330081,"C8H13NO"
272,"C8H13N",7,165,0.995945640940263,"C8H12"
272,"C8H13N",9,97,0.994911639445481,"C6H9N"
272,"H17N3O2S",20,4269,0.0223409179608729,"C16H47N3O3S"
273,"C2H4S3",7,593,0.995899594216808,"C4H8S3"
273,"C2H4S3",13,290,0.992540349590248,"C2H6S3"
273,"CO5S",3,593,0.00115499161085032,"C3H4O5S"
273,"CO5S",3,592,0.000893030474991262,"C3H4O5S"
274,"HN2O2PS",11,423,0.00822597056859419,"CH3N2O2PS"
274,"HN2O2PS",13,423,0.00821672811017979,"CH3N2O2PS"
274,"HN2O2PS",14,423,0.00024944618703553,"CH3N2O2PS"
275,"C5O4",6,4280,0.0772986930295741,"C21H30O5"
275,"C5O4",9,4280,0.0771677034997841,"C21H30O5"
275,"C-3H4N2O6S Illegal_formula",13,4280,0,"C13H34N2O7S"
276,"C3H8OS2",6,84,0.996535419237788,"C3H8OS"
276,"C3N4O2",10,597,0.1426429770991,"C5H4N4O2"
276,"C3N4O2",13,597,0.142400562271748,"C5H4N4O2"
276,"C2H4O6",5,640,0.00088946385684354,"C2H4O6S"
276,"C2H4O6",5,597,2.36092674509386e-05,"C4H8O6"
277,"C5H4N2O2",4,477,0.997746556584115,"C5H6N2O3"
278,"C7H8S",5,86,0.997022722015566,"C7H8"
278,"C7H8S",8,2815,0.995594953518052,"C13H18O5S"
278,"C6H4O5S-1 Illegal_formula",3,644,0,"C6H4O5"
279,"C7H8O2",3,303,0.998313365841108,"C7H10O2"
280,"C6H8N2O",5,167,0.997151216169462,"C6H7NO"
280,"C6H8N2O",9,41,0.994914476137987,"C4H6N2"
281,"C8H12O",4,454,0.997730692319254,"C8H12O2"
281,"H16N2O3S",19,4283,0.0223536084648102,"C16H46N2O4S"
282,"C9H16",5,825,0.997188312581167,"C10H16O2"
283,"C2H7NO3S",5,830,0.997117911269239,"C3H7NO5S"
283,"C2H7NO3S",6,801,0.996570237860166,"C4H9NO4S"
283,"C3H11NO-2S3 Illegal_formula",15,5445,0,"C14H28N2O7S3"
283,"C10H3N-1O Illegal_formula",12,5445,0,"C21H20O10"
283,"C10H3N-1O Illegal_formula",11,5445,0,"C21H20O10"
284,"C2H8NO3P",5,831,0.99716856353035,"C3H8NO5P"
285,"C6H7NS",6,462,0.996528331487795,"C6H7NOS"
285,"C6H7NS",7,436,0.995910123105324,"C7H9NS"
285,"C6H7NS",8,88,0.995428791929933,"C6H7N"
286,"C5H7N3O",5,175,0.997185394794072,"C5H6N2O"
286,"C5H7N3O",9,2838,0.994919191133205,"C11H17N3O6"
286,"C10H10N-5O6P-1 Illegal_formula",11,5764,0,"C20H22O12"
287,"C7H11NO",4,465,0.997735398611038,"C7H11NO2"
288,"C6H11N3",7,466,0.996033444661744,"C6H11N3O"
288,"C6H11N3",10,181,0.994360839251604,"C5H9N3"
289,"C-1H-1N2O3PS Illegal_formula",15,613,0,"CH3N2O3PS"
289,"C-1H-1N2O3PS Illegal_formula",12,613,0,"CH3N2O3PS"
289,"C-1H-1N2O3PS Illegal_formula",10,613,0,"CH3N2O3PS"
290,"C2H6S3",7,90,0.995901441800519,"C2H6S2"
290,"C2H6S3",8,444,0.99534558890956,"C3H8S3"
290,"C2H6S3",12,90,0.993097143070613,"C2H6S2"
290,"CH2O5S",4,615,0.00115379444294462,"C3H6O5S"
290,"CH2O5S",3,812,0.000889344896088611,"C3H4O6S"
291,"CH3O5P",3,813,0.998288216425582,"C3H5O6P"
292,"C2H6O2S2",5,91,0.997083594534455,"C2H6O2S"
292,"C2H6O2S2",7,617,0.99594085493589,"C4H10O2S2"
293,"C2H6O4S",4,840,0.997684389742787,"C3H6O6S"
293,"C2H6O4S",5,815,1.32606765673105e-06,"C4H8O5S"
293,"C3H10O-1S3 Illegal_formula",9,815,0,"C5H12S3"
294,"C2H7O4P",4,841,0.997735027363861,"C3H7O6P"
295,"C6H6OS",4,93,0.997692120539729,"C6H6O"
295,"C6H6OS",8,2856,0.995570639546048,"C12H16O6S"
296,"C6H7OP",8,493,0.76847730345499,"C6H9O2P"
296,"C6H7OP",10,5465,0.0417517800224326,"C17H24NO10P"
297,"C5H6N2S",6,94,0.996563159417098,"C5H6N2"
297,"C5H6N2S",9,94,0.994867294076236,"C5H6N2"
297,"C5H6N2S",9,2857,0.000507569456988584,"C11H16N2O5S"
297,"C6H10N2O-5S3 Illegal_formula",17,2857,0,"C12H20N2S3"
297,"C13H2O-2 Illegal_formula",19,2857,0,"C19H12O3"
297,"C13H2O-2 Illegal_formula",16,2857,0,"C19H12O3"
297,"C13H2O-2 Illegal_formula",14,2857,0,"C19H12O3"
297,"C13H2O-2 Illegal_formula",13,2857,0,"C19H12O3"
297,"C13H2O-2 Illegal_formula",12,2857,0,"C19H12O3"
298,"C6H6O3",2,49,0.99887456744307,"C4H4O2"
298,"C7H10O-2S2 Illegal_formula",8,844,0,"C8H10S2"
299,"C5H6N2O2",4,320,0.997743047408097,"C5H8N2O2"
299,"C7H11O-2PS Illegal_formula",16,2859,0,"C13H21O3PS"
300,"C7H10S",5,478,0.997142168363883,"C7H10OS"
300,"C7H10S",6,95,0.996463987096316,"C7H10"
300,"C7H10S",8,2862,0.99557217736868,"C13H20O5S"
300,"C7H10S",8,2861,0.438873557159668,"C13H20O5S"
300,"C6H6O5S-1 Illegal_formula",4,667,0,"C6H6O5"
301,"C4H6N4O",7,179,0.996041080407179,"C4H5N3O"
302,"C10H6O2S-1 Illegal_formula",10,1368,0,"C10H6O5"
302,"C10H6O2S-1 Illegal_formula",7,1368,0,"C10H6O5"
303,"C7H10O2",2,107,0.998873397855545,"C5H6O2"
304,"C8H14O",5,481,0.997171303162342,"C8H14O2"
305,"C9H18",6,854,0.996599860753231,"C10H18O2"
307,"C5H5NOS",4,96,0.997702821708295,"C5H5NO"
308,"C5H5NO3",2,187,0.99886455006856,"C5H4O3"
309,"C4H5N3O2",5,188,0.997153595516994,"C4H4N2O2"
309,"C4H5N3O2",9,44,0.994916888428313,"C3H5N3"
310,"C6H9NS",6,331,0.99653994904871,"C6H11NS"
310,"C6H9NS",9,97,0.994870928422467,"C6H9N"
310,"C6H9NS",9,5475,0.000509776497065307,"C17H26N2O9S"
310,"C5H5NO5S-1 Illegal_formula",5,679,0,"C5H5NO5"
310,"C7H13NO-5S3 Illegal_formula",17,5475,0,"C18H30N2O4S3"
310,"C14H5N-1O-2 Illegal_formula",19,5475,0,"C25H22O7"
310,"C14H5N-1O-2 Illegal_formula",17,5475,0,"C25H22O7"
310,"C14H5N-1O-2 Illegal_formula",16,5475,0,"C25H22O7"
310,"C14H5N-1O-2 Illegal_formula",15,5475,0,"C25H22O7"
310,"C14H5N-1O-2 Illegal_formula",13,5475,0,"C25H22O7"
311,"C6H9NO2",3,113,0.998298046132692,"C4H5NO2"
312,"C7H13NO",5,488,0.997190635847088,"C7H13NO2"
312,"C-1H17N3O3S Illegal_formula",22,4325,0,"C15H47N3O4S"
313,"C8H17N",6,863,0.996619218809783,"C9H17NO2"
314,"C3H-4O6 Illegal_formula",10,4343,0,"C19H26O7"
314,"C3H-4O6 Illegal_formula",9,4343,0,"C19H26O7"
314,"C3H-4O6 Illegal_formula",6,4343,0,"C19H26O7"
315,"C5H4O4",2,49,0.998866328184196,"C4H4O2"
315,"C6H8O-1S2 Illegal_formula",10,492,0,"C6H8S2"
315,"C6H8O-1S2 Illegal_formula",6,520,0,"C6H10S2"
316,"C2H8O4S",5,293,0.662436704397119,"C2H6O4S"
317,"C4H4N2O3",4,477,0.997749492953064,"C5H6N2O3"
318,"C6H8OS",4,866,0.997683678297368,"C7H8O3S"
318,"C6H8OS",5,522,0.997135750666294,"C6H10O2S"
318,"C5H4O6S-1 Illegal_formula",4,688,0,"C5H4O6"
319,"C6H8O3",3,58,0.998299822801337,"C4H6O2"
319,"C7H12O-2S2 Illegal_formula",11,1398,0,"C7H12OS3"
320,"C5H8N2O2",3,194,0.998302759484254,"C5H7NO2"
321,"C10H8",7,526,0.996035193689792,"C10H10O"
321,"C10H8",8,496,0.995526175627464,"C10H8O"
321,"C10H8",9,526,0.994922113342626,"C10H10O"
321,"C10H8",13,496,0.992660028441578,"C10H8O"
321,"C2H12N2O2S",9,848,0.0225598594045003,"C4H14N2O3S"
321,"C2H12N2O2S",11,2906,0.0225343589837785,"C8H22N2O7S"
321,"C2H12N2O2S",10,480,0.02247219831286,"C3H14N2O2S"
322,"C7H12O2",3,119,0.998298642200813,"C5H8O2"
322,"C8H16O-3S2 Illegal_formula",9,1402,0,"C8H16S3"
323,"C8H16O",5,877,0.997185365463477,"C9H16O3"
323,"C8H16O",6,502,0.99662685715271,"C8H16O2"
324,"C9H20",7,879,0.996055763175761,"C10H20O2"
324,"CH24N2O2S",23,4351,0.0223029259941194,"C17H54N2O3S"
325,"C9H3N-1O2 Illegal_formula",10,5501,0,"C20H20O11"
325,"C9H3N-1O2 Illegal_formula",9,5501,0,"C20H20O11"
326,"C3H3N3O3",5,199,0.997200035629667,"C3H2N2O3"
327,"C5H7NOS",4,102,0.997694221372865,"C5H7NO"
327,"C5H7NOS",5,536,0.99712573687156,"C5H9NO2S"
327,"C6H11NO-4S3 Illegal_formula",16,5502,0,"C17H28N2O5S3"
327,"C13H3N-1O-1 Illegal_formula",17,5502,0,"C24H20O8"
327,"C13H3N-1O-1 Illegal_formula",15,5502,0,"C24H20O8"
327,"C13H3N-1O-1 Illegal_formula",14,5502,0,"C24H20O8"
327,"C13H3N-1O-1 Illegal_formula",13,5502,0,"C24H20O8"
328,"C11H5N-3O4P-2S Illegal_formula",13,6493,0,"C20H18O14S"
328,"C11H5N-3O4P-2S Illegal_formula",12,6493,0,"C20H18O14S"
328,"C11H5N-3O4P-2S Illegal_formula",11,6493,0,"C20H18O14S"
329,"C5H7NO3",3,62,0.998304543461655,"C3H5NO2"
330,"C9H7N",7,538,0.996054658087109,"C9H9NO"
330,"C9H7N",8,355,0.995396073663931,"C9H9N"
330,"C9H7N",9,538,0.994912228042555,"C9H9NO"
330,"C9H7N",14,355,0.992133858584894,"C9H9N"
330,"CH11N3O2S",13,486,0.0225088708768702,"C2H13N3O2S"
331,"C6H11NS",5,123,0.997113731548197,"C4H7NS"
331,"C6H11NS",10,5507,0.000507252584853836,"C17H28N2O9S"
331,"C5H7NO5S-1 Illegal_formula",5,705,0,"C5H7NO5"
331,"C7H15NO-5S3 Illegal_formula",16,5507,0,"C18H32N2O4S3"
331,"C14H7N-1O-2 Illegal_formula",16,5507,0,"C25H24O7"
331,"C14H7N-1O-2 Illegal_formula",15,5507,0,"C25H24O7"
331,"C14H7N-1O-2 Illegal_formula",14,5507,0,"C25H24O7"
331,"C14H7N-1O-2 Illegal_formula",12,5507,0,"C25H24O7"
332,"C6H11NO2",4,124,0.997738347644541,"C4H7NO2"
332,"C7H15NO-3S2 Illegal_formula",12,2928,0,"C13H25NO2S2"
333,"C9H14N-3O5P-1 Illegal_formula",9,6496,0,"C18H27O15P"
333,"C9H14N-3O5P-1 Illegal_formula",7,6496,0,"C18H27O15P"
334,"C7H15NO",6,513,0.996602242070111,"C7H15NO2"
335,"H3PS3",12,515,0.0211684865436305,"H3OPS3"
335,"C-2H-2N2O4S2 Illegal_formula",15,665,0,"H2N2O4S2"
336,"C2H-6O7 Illegal_formula",10,4378,0,"C18H24O8"
336,"C2H-6O7 Illegal_formula",8,4378,0,"C18H24O8"
337,"H2O4S2",6,103,0.996417444560415,"H2O4S"
337,"H2O4S2",8,103,0.995422714290381,"H2O4S"
337,"C-1H-2O9 Illegal_formula",9,4382,0,"C15H28O10"
337,"C-1H-2O9 Illegal_formula",8,4382,0,"C15H28O10"
338,"CH6OS3",12,183,0.00584061178217072,"CH4S3"
338,"CH6OS3",10,5522,0.0047127534221223,"C12H23NO10S3"
339,"C5H6S2",5,518,0.997071700941787,"C5H6OS2"
339,"C5H6S2",6,362,0.996494398045845,"C5H8S2"
339,"C5H6S2",9,106,0.994959639940363,"C5H6S"
339,"C5H6S2",11,5523,0.993695133251159,"C16H23NO9S2"
339,"C4H2O5",3,362,0.00114954801757994,"C4H4O5"
339,"C4H2O5",3,361,0.000888234574914323,"C4H4O5"
340,"C5H6O2S",2,107,0.99881749825194,"C5H6O2"
340,"C6H10O-3S3 Illegal_formula",8,1427,0,"C6H10S4"
341,"C5H7O2P",6,867,0.0992331201994157,"C7H9O3P"
342,"C5H6O4",2,65,0.998871631418429,"C3H4O3"
342,"C5H6O4",3,58,0.998306308894348,"C4H6O2"
342,"C6H10O-1S2 Illegal_formula",6,520,0,"C6H10S2"
343,"C6H10OS",5,522,0.997145115641862,"C6H10O2S"
343,"C5H6O6S-1 Illegal_formula",5,718,0,"C5H6O6"
344,"C6H10O3",3,128,0.998305107400953,"C4H6O3"
344,"C6H10O3",4,67,0.997740126964177,"C4H8O2"
344,"C7H14O-2S2 Illegal_formula",10,1429,0,"C7H14OS3"
345,"C5H10N2O2",4,129,0.997743011641955,"C3H6N2O2"
345,"C13H6S-1 Illegal_formula",15,726,0,"C13H6"
345,"C13H6S-1 Illegal_formula",13,726,0,"C13H6"
345,"C13H6S-1 Illegal_formula",11,726,0,"C13H6"
346,"C7H14S",6,898,0.996573724688999,"C8H14O2S"
346,"C6H10O5S-1 Illegal_formula",5,727,0,"C6H10O5"
347,"C7H14O2",4,131,0.997738934618384,"C5H10O2"
347,"C8H18O-3S2 Illegal_formula",10,1432,0,"C8H18S3"
348,"C6H14N2O",6,901,0.996601035845704,"C7H14N2O3"
348,"C6H14N2O",7,530,0.996042855537628,"C6H14N2O2"
349,"C5H14N4",9,504,0.994923242215005,"C6H16N4"
350,"C8H18O",6,906,0.996596926313825,"C9H18O3"
350,"C8H18O",7,533,0.99603878837149,"C8H18O2"
351,"C7H18N2",8,907,0.995472059792207,"C8H18N2O2"
351,"C15H14O-2S-1 Illegal_formula",13,1439,0,"C15H14O"
351,"C15H14O-2S-1 Illegal_formula",11,1439,0,"C15H14O"
351,"C15H14O-2S-1 Illegal_formula",9,1439,0,"C15H14O"
352,"C4H5NO4",3,62,0.998311005487035,"C3H5NO2"
352,"C5H9NO-1S2 Illegal_formula",7,534,0,"C5H9NS2"
353,"C5H9NO3",3,134,0.99830979814601,"C3H5NO3"
