"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-process-blank-A","nega-process-blank-A-end","nega-process-blank-B","nega-process-blank-B-end","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
6166,348.1818,2.282595,NA,NA,0,TRUE,16124.8,6086.378,13721.22,58299.48,34826.39,14900.51,51032.19,21512.11,14338.49,18808.9
6167,283.2281,3.984157,"C17H32O3","Avocadyne",1.38192050964078,TRUE,113274,106782.6,107961.2,110579.8,58882.13,86818.73,58602.57,71929.9,93416.49,83209.5
6168,156.9713,13.40991,NA,NA,2.22034579902421,FALSE,59067.31,64934.75,37920.08,11374.79,11269.24,4676.598,9264.894,10353.98,12388.62,12421.51
6169,326.9793,13.76959,NA,NA,0,FALSE,91359.97,98656.81,96832.73,1089,1387,1907,132,108475.7,89145.77,63611.12
6170,345.5441,6.868828,NA,NA,1.83439959748259,FALSE,104317.1,97762.6,120803.9,998,2018,202,1945,176,1195,2369
6171,256.091,3.996494,NA,NA,0,TRUE,70802.78,75019.53,57008.96,108504.8,26073.74,81867.87,31575.31,86143.84,77629.52,70984.54
6172,748.3855,2.343447,NA,NA,0,TRUE,26830,24246.38,21305.6,49549.48,65185.45,65915.12,88707.51,37517.92,36143.94,5815.63
6173,334.1746,2.515667,NA,NA,0,TRUE,72342.73,69072.76,54271.36,91249.43,74860.56,62425.6,72572.42,65326.98,66896.24,59590.64
6177,571.3697,2.642643,NA,NA,0,TRUE,3896.348,4663.98,14328.65,1572,21933.38,10224.91,27052.9,5824.393,5513.816,9826.228
6178,389.1762,2.426188,"C25H26O4","(R)-Hispaglabridin B",0,TRUE,67449.82,36932.48,85737.66,94264.38,116351.9,91334.02,89105.91,36039.72,73654.56,61057.01
6179,750.777,13.91689,NA,NA,1.70898654603462,FALSE,18179.77,68565.15,124556.5,682,2418,1030,1540,1882,1066,2221
6180,391.0743,2.465593,NA,NA,0,TRUE,40299.45,85577.62,72642.53,31740.59,115008.1,46656.17,110518.2,1425,5560.292,33015.32
6181,281.17975,2.268471,NA,NA,2.59566241468907,FALSE,416,712,1030,267,1266,6813.615,6899.658,33061.61,55109.51,57757.87
6182,287.0928,2.505233,"C16H16O5","1-(3-Methoxy-4-hydroxy)-phenyl-6,7-dihydroxy-isochroman",0,TRUE,66310.77,84321.6,53773.81,79779.52,54537.52,72241.65,102127.8,72415.16,62454.82,61404.4
6183,380.0507,2.559435,NA,NA,0,TRUE,9479.46,13520.24,32840.34,15729.9,101946.8,11770.53,85646.16,146,1811,14936.71
6185,146.10255,13.3591,NA,NA,2.43858851674341,FALSE,62064.81,51358.97,56615.98,648,2012,1108,1987,102534.6,103956.6,107244.2
6187,80.96362,1.95131,NA,NA,0,TRUE,83422.59,103879.6,104304.6,191904.6,123381.9,139539.8,161240.6,90659.78,99493.05,118195.7
6188,246.968,13.73327,NA,NA,1.95912087548421,FALSE,61883.36,42710.86,55359.79,1725,817,1201,321,9890.013,17679.4,10930.24
6189,268.9472,13.35469,NA,NA,3.365492501577,FALSE,116537.7,103262.9,112475.2,904,1819,2236,1162,16433.93,13923.25,14740.01
6190,353.223566666667,1.897898,"C22H30N2O2","(-)-Aspidospermine",0,TRUE,91655.79,64171.61,71281.81,136673.5,131831.6,110774.5,110583.9,85985.63,82679.99,102492.8
6191,417.4105,7.058234,NA,NA,0,TRUE,464,845,485,111684.5,112922.1,117469.6,112852.2,329,1061,1856
6192,497.2191,2.513722,NA,NA,0,TRUE,34251.36,48703,48886.28,87455.6,81084.97,70121.13,83642.59,52634.31,58835,39973.89
6193,417.2866,2.491217,"C22H42O7","Palmitoyl glucuronide",0,TRUE,9063.295,13927.55,13794.2,37830.82,20978.83,23286.82,32502.24,29065.81,11974.14,26393.89
6194,592.8114,13.36293,NA,NA,2.63113691810171,FALSE,93678.6,94020.02,90479.57,6562.891,10268.02,5347.334,11347.75,11435.68,18330.56,16110.56
6195,627.3914,2.38523033333333,NA,NA,0,TRUE,33185.67,68796.08,30252.9,70163.27,55236.97,73181.75,82799.41,89067.94,46189.01,54098.59
6196,539.2654,2.52606,NA,NA,0,TRUE,59760.92,19257.68,34606.64,69929.01,69864.38,80408.24,85588.78,97564.76,115144.1,91161.34
6197,671.3078,2.525127,NA,NA,0,TRUE,7136.48,4262.959,6205.52,27873.18,29291.31,21217.01,15016.83,34892.25,11008.38,18822.34
6198,460.3519,2.570505,NA,NA,3.00620678070068,FALSE,99543.15,90316.32,83183.87,9569.245,7574.193,16505.57,11344.46,7562.441,6226.406,9270.949
6199,343.1341,2.458177,NA,NA,0,TRUE,16545.64,9286.556,20030,86391.45,99065.18,86667.74,86742.11,17200.38,15261.47,13949.33
6200,454.8807,13.38418,NA,NA,3.16222854016059,FALSE,107585.9,89834.69,88073.4,5625.376,14105.88,10135.34,17444.61,20588.14,22765.68,20931.16
6201,448.2426,2.512782,NA,NA,0,TRUE,63110.77,60005.76,40884.33,36434.39,51397.16,48391.32,63708.64,42237.25,61363,59121.61
6203,337.1659,4.012589,"C18H26O6","Omega-Carboxy-trinor-leukotriene B4",1.38922276349281,TRUE,168440,169221.9,119821,132111,75766.66,93884.49,110467.1,91622.97,99068.31,77052.46
6204,631.3126,2.504333,"C34H48O11","Coagulin R 3-glucoside",0,TRUE,49530.14,51814.41,74389.21,90123.27,69668.23,68370.45,92843.79,94776.62,94144.47,78308.34
6205,586.3109,2.531593,NA,NA,1.64766309351804,TRUE,44968.09,33539.54,31144.62,70153.29,73580.24,63713.57,63122.49,98494.44,68073.97,91604.75
6206,700.5202,2.622439,NA,NA,2.319003122003,FALSE,1796,594,367,719,156,1358,303,75676.13,73780.34,96942.62
6207,432.03275,2.4728785,NA,NA,0,TRUE,17778.66,45334.12,67152.88,10876.92,29312.97,20366.33,41883.59,2028,222,15565.41
6209,720.1052,2.2442,NA,NA,2.28633308684107,FALSE,87343.07,29558.41,39843.52,286,2338,1148,77,1827,2088,1357
6210,670.0626,14.06557,NA,NA,1.72820484455525,FALSE,90043.2,87950.73,106337.5,1273,106,2239,423,55803.5,42163.46,39524.89
6211,141.0558,2.654227,"C7H10O3","5-Ethyl-3-hydroxy-4-methyl-2(5H)-furanone",0,TRUE,76198.79,66511.87,82073.45,72471.34,94902.6,83207.45,96884.81,49355.06,70052.73,49302.42
6213,651.2138,2.383442,NA,NA,1.33431584112243,FALSE,87047.95,69009.21,54206.86,2490,2477,4830.386,2511.99,552,10982.98,1473
6214,611.301,6.889374,NA,NA,0,TRUE,992,1003,1146,23128.57,98926.12,39321.48,103221.8,802,1302,2325
6215,243.1239,2.236447,"C12H20O5","Polyethylene, oxidized",0,TRUE,48169.82,45890.23,65293.92,54377.92,60233.75,46461.69,61716.43,17622.74,32826.77,17533.67
6216,411.2027,2.507164,"C21H32O8","5-(2,3-Dihydroxy-3-methylbutyl)-4-(3,4-epoxy-4-methylpentanoyl)-3,4-dihydroxy-2-isopentanoyl-2-cyclopenten-1-one",0,TRUE,85028.16,56827.63,52901.84,57067.25,80455.72,59166.37,65762.16,37600.98,73686.32,82123.49
6218,652.9602,1.956908,NA,NA,0,TRUE,28632.86,14258.79,24097.48,91490.66,58054.03,67333.47,55983.79,45436.58,68871.24,48208.22
6219,196.0004,2.42734,NA,NA,0,TRUE,115827.8,79096.97,85404.82,40250.96,59439.75,30892.45,51822.78,66672.81,83125.91,41598.91
6220,491.2061,2.39885,NA,NA,0,TRUE,17836.76,28057.35,20291.61,36716.37,41757.02,38051.8,41206.83,29925.37,35036.66,22989.14
