"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
12330,362.0763,11.33558,NA,NA,0,NA,44758.7561467834,36998.1984281618,33313.291520174,27352.9035432458,32217.8814026956,33917.4626038554
12331,395.071,2.058039,NA,NA,0,NA,36525.768114107,40679.1177936471,14882.2915975367,11390.9251383127,24277.9877662012,25624.8364066292
12333,668.5298,2.559628,NA,NA,1.96625466398603,NA,2643.87953315318,2207.37124252403,2048.6250606826,33721.1288396236,11771.1355058207,29635.278268759
12334,274.1897,3.901845,NA,NA,0,NA,20945.5137063452,10690.6168067863,16509.0926814194,20777.7836540368,26794.2200566744,24209.3318444826
12335,276.1282,13.85006,NA,NA,3.60626690017099,NA,1800.74392849234,1492.6986801157,1654.1899489449,33262.6051723616,32097.824666822,28301.4124902517
12336,905.7149,13.30588,NA,NA,1.76929568638743,NA,32533.8732497893,11760.8206298057,14789.4331517088,1845.65505107334,607.424091392268,510.973753308315
12338,392.18,2.555442,NA,NA,0,NA,15564.3823249691,10502.8791045835,24918.116874528,11716.5330270905,21910.6673012892,17842.2283247758
12339,142.0954,4.009242,NA,NA,0,NA,7864.18224759056,29343.7551889803,21482.830803328,8691.09806812197,13772.094145562,26955.1039157669
12340,856.7361,13.38503,NA,NA,2.43257365514743,NA,15905.3569302065,16873.5525743667,23988.4798506417,1584.30648053375,1435.90751395145,828.869638000129
12341,446.3722,3.9903,NA,NA,0,NA,15775.8816806292,13005.8958259728,5888.64365914978,21375.0700586787,14846.2175231475,20011.9652518725
12342,310.0119,13.63788,NA,NA,0,NA,2004.37328470938,100.031929419518,2238.08686997234,5228.1512946667,26867.4630775495,34277.7381055677
12343,523.0714,4.053171,NA,NA,2.45827102514971,NA,12733.6921197232,39077.2509345582,37035.7507279226,402.51495170695,244.534658370478,269.138847162395
12344,212.0905,9.541848,NA,NA,2.84329944741798,NA,8105.13631445258,6005.01786644896,5618.26392987258,35974.6116582357,38156.0338885419,40321.3679354894
12346,404.2524,4.025075,NA,NA,0,NA,25243.3148986621,13847.4311042027,18945.0397262628,21105.2133521931,22851.8616385845,12580.4370944534
12347,439.3064,3.979183,NA,NA,0,NA,28397.6216824019,23728.5850922627,13493.0933499241,18040.4244491666,18476.2367127939,7585.36246166891
12348,283.9612,13.8947,NA,NA,0,NA,9080.18521746926,22297.0726089753,41623.3634665711,33287.2806742589,27143.1221072374,33667.1049675493
12349,84.02145,11.69448,NA,NA,0,NA,10637.225532441,5086.90258891898,5438.26523937315,14463.9837205603,17647.763071621,10099.3962341388
12350,148.0485,4.006067,NA,NA,1.43858851674341,NA,3324.48478987691,912.513489482492,4012.41111750009,34362.1386693515,16678.6722204988,14500.9280456997
12351,144.0414,3.89397,NA,NA,0,NA,34448.7706946777,28546.1561570831,17180.1420347201,20523.4170964036,24701.7761105435,19114.0361459157
12352,529.0892,2.385922,NA,NA,0,NA,4973.97503396968,14678.7186669965,11570.4437729622,23111.7599247212,7687.58277598774,29981.7555288506
12354,208.00995,7.183159,NA,NA,1.42773264986518,NA,14928.4533489994,12550.5504832551,11204.7714013951,15977.3540945575,18493.9899289916,21555.0864840486
12355,461.2921,3.991864,"C27H42O6","Lucidenic acid M",1.61079846447167,NA,19998.0318153634,36106.5693826103,16887.1188493233,5572.19379593647,5854.62922793332,7380.57607806009
12356,529.3531,3.999778,NA,NA,0,NA,11214.518059414,14453.8802336379,6088.93803048295,11634.6946790894,12986.6096973307,23398.1902653282
12358,438.2222,2.486347,NA,NA,0,NA,8925.95414167203,8589.34387446809,17387.2093887444,7859.35910386044,8129.97042644578,14772.8460440012
12359,435.9911,2.673375,NA,NA,1.92518355935483,NA,18884.3223277551,35925.1781505962,29860.543939533,2041.18956552814,1818.35971964288,4501.06150255113
12360,227.0871,6.894178,NA,NA,0,NA,10457.0080486928,5828.74382335765,6217.77870858275,5509.58459823494,11035.8784764187,14722.2069848232
12361,298.1382,2.6345725,NA,NA,0,NA,12498.4176608508,10148.5837940337,5540.12810697941,5230.49961649396,8558.6621797578,7570.3560206581
12362,245.0457,3.991892,"C13H10O5 ; C14H14S2","Isopimpinellin ; Dibenzyl disulfide",0,NA,22135.9089088056,31474.0240432395,21342.9392943168,16231.4345041208,12472.0794319602,11443.68626727
12363,398.2055,4.017145,NA,NA,0,NA,10280.8059157094,3947.27994128006,3523.90544754055,4610.08481718618,4486.00591430183,22912.9309736129
12365,816.5408,2.553739,NA,NA,0,NA,32521.787572323,10170.3763055906,13508.6491616342,14153.7133683311,6052.72479840198,19941.4820784199
12366,97.94814,13.73508,NA,NA,0,NA,8499.48382500328,12439.3038630818,3662.54717338875,14430.828697524,9389.84722122265,9561.30479169742
12367,174.9621,1.616945,NA,NA,1.42077677605941,NA,34835.1381358631,26032.9428476883,26872.9195608793,17059.2227173634,18063.3350514422,15153.1801909532
12368,205.19205,2.4047835,NA,NA,1.47716468633947,NA,13295.6761219056,5880.67039791933,7003.98427912633,18797.1334818376,29516.7417849489,28621.9900120076
12369,172.1254,2.650856,NA,NA,2.12898196148373,NA,2195.89494947568,869.166320067367,2728.91483205043,33076.7710774776,25384.8200996903,27910.3030380057
12370,430.1952,4.007673,NA,NA,0,NA,30557.1495295565,16806.9757680086,29988.2146078631,11839.3000873611,13754.0670505469,13655.4225064945
12371,776.5435,3.916023,"C41H80NO10P","PS(15:0/20:0)",2.29813855521979,NA,24141.5590046134,16595.8417089804,25336.7388359546,663.863522246534,1331.24668016888,1683.09293551556
12372,430.2685,2.505214,NA,NA,0,NA,24029.3427188495,17432.8977797041,20612.6914353415,13305.9138667311,11558.0675672893,15281.3624426181
12373,692.0823,1.824122,NA,NA,1.77699756078959,NA,34807.8187811533,20795.8267562236,29474.396396997,1361.11098598535,329.632719483405,1902.49960439794
12375,293.0822,3.996625,"C10H18N2O6S ; C18H14O4","gamma-L-Glutamyl-L-methionine sulfoxide ; 7-Acetoxy-2-methylisoflavone",0,NA,33164.6619603885,11843.8693605415,26082.2544360527,19642.5674927262,14733.8098313877,10291.928023935
12376,196.9124,11.16642,NA,NA,0,NA,28790.2521021651,33564.8247440133,30856.5923134124,29657.797631756,24231.0762373394,25562.5931725191
12377,345.2799,3.830398,"C23H38O2","3-Hydroxy-1-phenyl-1-heptadecanone",0,NA,27600.066032557,28818.1429731748,28454.5489607576,24043.3340429289,27068.4020970257,29186.3917270407
12378,88.0313566666667,12.78255,NA,NA,2.52969243460386,NA,1804.04602616073,876.946581244441,2166.0692231663,58372.45122501,39597.5167927042,51898.2681806972
12379,567.5356,3.884506,NA,NA,0,NA,33956.8902259951,35151.2866859716,28508.9610628291,24349.1404852672,10416.785191129,7527.16021082929
12380,363.110866666667,3.95658866666667,NA,NA,0,NA,23078.5036952382,26213.8005760788,15957.0607991941,28034.6799346702,26475.7381176127,19117.2443589851
12382,411.1446,4.006078,"C23H24O7","Garcimangosone C",0,NA,28059.4758741671,27850.6674958057,22534.9643046124,14715.4506444182,10977.0532190011,6824.8901710558
12383,452.3578,2.654006,NA,NA,1.99400487694531,NA,397.352419428933,590.188383575156,2058.59673485575,32101.559378605,33005.6546953292,20170.9424484409
12384,412.9482,13.39771,NA,NA,1.68210373350704,NA,31073.8177447364,12329.0019889085,19025.6330128578,3803.29033400769,4148.71632559552,2571.50954345037
12385,686.6665,13.82422,NA,NA,1.71210873404597,NA,2324.67675854268,1431.56805658155,2609.2547419727,30554.0706164028,23626.4398410525,8837.65479096728
12386,500.8954,13.83033,NA,NA,1.33753494369815,NA,5653.9132669644,18063.6657826471,38505.8524919932,2066.94289182218,1156.15986477562,610.43810986833
12387,179.0878,11.63138,NA,NA,0,NA,15664.6450171735,4581.03000718565,14338.9239922041,14394.4402012974,21479.2201314467,17520.344114414
12388,641.5115,2.581606,NA,NA,1.50286293594804,NA,1673.06281864814,2760.8812519787,2459.67962937554,21715.366881713,6689.7268239321,10085.6760037781
12389,199.0436,2.156139,NA,NA,0,NA,39695.968994624,38630.1860126647,40424.8679477009,27982.5819094042,35326.3570729694,29033.4116460884
12390,933.74735,13.48309,NA,NA,2.24449102007106,NA,20610.4718699187,15670.224036744,23437.0795077808,741.123501128674,208.343528931647,551.929664833027
12392,194.907,13.6669,NA,NA,1.42738394030875,NA,26251.258197952,39652.9013443911,38808.2047325609,81182.7923111319,79560.3585836276,52400.9727404406
12393,655.1084,14.0295,NA,NA,1.96899571863646,NA,2055.00544895795,733.567482409798,628.215472908077,12739.483762297,25809.8408987109,34855.5285031064
12394,314.1771,2.672482,"C19H25NO3","Mitiglinide",0,NA,15362.3709966096,17932.2238273899,6647.51465485718,16329.85036364,20363.2422017345,27879.7128726598
12396,543.0618,4.074456,NA,NA,1.9274927644712,NA,11248.8928961419,28815.9089267511,31226.8627347372,531.281583177183,492.003732641402,1551.44893418612
12398,244.0908,4.007717,NA,NA,0,NA,17777.2280424759,28334.6219703373,11840.2329575356,19821.8583350778,19972.3682224088,11694.1804232811
12399,420.8606,13.73751,NA,NA,2.41188522790234,NA,22584.4108211178,45437.7811666983,44044.0316906537,1398.31023507675,2431.65264283604,1898.59904139559
12400,562.3471,2.456625,NA,NA,0,NA,23532.5751456177,9301.85797013273,19290.3588028788,8314.22293730799,14733.4479200933,9465.91457319336
12401,379.2494,3.976106,"C22H36O5","Bisnorcholic acid",0,NA,14391.6423380424,22339.9640773786,9063.27127542761,6957.46330963943,12692.6888193557,5506.69002870667
12402,223.0612,11.11077,"C11H12O5","Elenolide",1.53689871527795,NA,10147.0852692297,8439.59274172943,9757.21005281088,13583.210423035,15699.6336994741,21925.1914045269
12404,431.0782,4.074727,"C24H16O8","7-(3,4-dihydroxy-5-methoxyphenyl)-6,11-dihydroxy-3-(4-hydroxyphenyl)-2<U+00A8>p<U+00A8>[<U+00A6><U+00A3><U+00A8><U+00B9><U+00A9><c8>,8-dioxatricyclo[7.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>e,<U+00A9><U+00A7><U+00BA>g<U+00A9><U+00A7><U+00BB><U+00A6>]trideca-1(13),2,4,6,9,11-hexaen-2-ylium",1.61127729952482,NA,32997.5427973916,20331.2562466817,9352.85201730711,922.350612086779,2336.77319538829,546.078820329497
12406,160.0403,7.116725,"C9H7NO2","2-Indolecarboxylic acid",1.5826611896806,NA,3355.14366602864,2388.5401813616,398.866966925763,31752.3442740578,34056.9483172093,29476.6521228608
12407,242.1269,2.157758,NA,NA,0,NA,4653.91481466462,527.946294158567,7014.40135474587,7222.45645276307,9808.79377932929,6339.27495296654
12409,220.996,10.77419,NA,NA,0,NA,6036.41615317861,17757.0123456822,26177.3731280266,27743.1236662146,36795.4234865959,37786.8796106351
12410,124.0515,4.317695,"C5H7N3O","5-Methylcytosine",0,NA,355.52584896273,3246.28285508926,686.937554149926,5587.28333749098,18446.7458329944,41809.7350145199
12411,296.9825,14.07498,NA,NA,2.6742586278462,NA,41023.0710405555,35774.3411156904,34316.2646677847,970.041957075754,2184.18356856511,1508.54274116023
12412,314.8806,14.01555,NA,NA,3.92716212533691,NA,257126.200262851,278214.581724152,221955.949935864,1788.42543708657,1939.64891019463,1630.43533498378
12413,497.2032,2.759197,NA,NA,0,NA,21647.649740566,27448.2835023863,35247.6744337462,35660.7167637873,29216.0521876303,30661.028824303
12414,288.1973,2.6753,"C18H27NO2","Dyclonine",2.50520557157163,NA,1292.22088756113,2175.1387319333,1904.58976707052,13178.5207459965,21351.4165375959,14977.4110706597
12415,542.2844,2.571069,NA,NA,0,NA,24026.5359358313,10928.6716809529,10625.1390330224,20650.1330000393,18270.1624654919,10855.2570841424
12416,474.367,4.012387,NA,NA,0,NA,20120.6056808138,17849.8975494776,20558.9441115482,12882.033192469,17551.0251607697,25417.9212907618
12417,513.0397,1.914314,NA,NA,1.88262925897909,NA,12702.5313247259,11642.9274436554,13568.7229587084,23353.8507301543,19953.9009650087,18344.6793479239
12419,373.2344,2.662709,NA,NA,3.06403953101083,NA,7309.29995679368,10127.610432832,13741.4988332151,358137.201367809,402892.466529163,353286.082868468
12420,124.0165,3.914514,"C2H8NO3P","Ciliatine",0,NA,31458.1819133363,29128.6865407283,21372.2892552997,22503.5140490008,12434.8710383425,10520.9105749882
12421,346.251,2.676217,NA,NA,1.69892657705916,NA,1604.81946683486,701.334971819065,787.762259678383,28607.1000720349,25729.4085588796,6347.57925159855
12423,141.019566666667,3.962441,"C6H6O4","trans-trans-Muconic acid",0,NA,66838.9146399544,56061.1943003687,40868.0313072314,48570.086635204,51787.7357960402,17868.4888651891
12424,156.0303,4.049037,"C6H7NO4","2-Aminomuconic acid",1.42825623974483,NA,19851.8149306073,28227.4988885879,17733.7472255371,9931.92289760302,11344.7159685543,8310.07049011344
12425,387.2027,2.596545,"C19H32O8","5a,6a-Epoxy-7E-megastigmene-3a,9e-diol 3-glucoside",0,NA,9581.62415820257,22388.101664747,14435.9705411847,9385.14353495822,22511.2835477925,9506.76516951701
12427,403.0763,2.400089,NA,NA,0,NA,6338.47883949175,26346.4095705126,10862.2732006063,4445.43331009244,6711.27326175044,21064.424912575
12428,413.0857,6.811286,NA,NA,0,NA,43062.9748961767,40936.2554255494,28324.2191793146,23617.6124827503,16965.3059656544,13564.8611849874
12429,202.002,2.178684,NA,NA,0,NA,20060.5405242259,26751.8278657911,21868.6791956388,22622.9427151222,27890.1754885592,25845.3937415973
12430,533.312,4.013958,"C30H46O8","Ganoderic acid L",0,NA,11904.2271994095,20494.5639287885,17026.4785357119,10826.6125295962,24629.7557629603,11590.2401706759
12431,375.1444,7.021539,"C20H24O7","Carissanol",0,NA,43609.020773613,38276.1285558138,33935.4575107503,27320.7977297992,21917.6218669733,24099.0141713685
12432,454.3903,2.569078,"C27H53NO4","Arachidyl carnitine",1.73721679014924,NA,770.489455956381,2291.8426495894,2443.0601724203,15719.1436145182,10544.1388412083,19395.1789757178
12433,279.9971,15.28391,NA,NA,0,NA,39802.1754626315,33162.4740945704,34713.8574763439,36920.626715706,35216.1893186803,32992.7561328874
12434,603.266,4.020281,NA,NA,2.84230152072448,NA,25355.7733382551,24690.1809151137,25148.6287424972,8633.49360016358,7446.74352537456,8737.25722470895
12435,380.208,4.021873,NA,NA,0,NA,11992.0519903963,22871.4892916786,11972.4019588817,13443.4080143343,17942.3588652531,18209.1055293696
12437,484.16715,2.983956,NA,NA,0,NA,39162.6692141877,35972.4487945764,29280.3586972255,20684.5279980453,22793.3493855296,24672.2799158244
12438,649.215,13.21947,"C31H38O15","5-Hydroxy-7,3',4'-trimethoxy-8-methylisoflavone 5-neohesperidoside",0,NA,2300.46137564119,2585.26964255332,40.9946604895923,1905.74614575945,18042.353977754,37740.4336566846
12440,300.0491,7.038178,"C8H16NO9P","N-Acetyl-D-Glucosamine 6-Phosphate",0,NA,42160.4895894228,30942.2209624689,31123.700225597,21985.1758968537,22409.4104091153,22993.1265489413
12441,101.0356,11.63603,"C3H6N2O2","Cycloserine",0,NA,15115.208986131,4113.07174963409,6607.61355463524,21253.7337387577,14138.964602822,19740.1935246835
12446,87.00278,3.836964,NA,NA,0,NA,9775.93609549865,20869.4057976411,28889.1256008612,15848.9594555782,20690.6936720653,27937.0706516094
12447,74.02435,9.815336,NA,NA,3.05859292983665,NA,29952.326313623,35511.6794983524,34157.1943054471,4404.92428165881,5652.11540525722,5660.90658813072
12448,208.095,7.038678,NA,NA,0,NA,1019.24748030801,2466.34279313234,76.4495019941046,11764.1862190035,8081.07718871255,12817.2500257338
12449,386.1541,2.741178,NA,NA,0,NA,17990.5325448613,10020.0805545696,20497.5185986417,8809.84093270242,12426.5862041169,7978.78787319755
12451,609.7904,13.34468,NA,NA,1.66748074862627,NA,12990.9805630515,28076.4395605056,19814.3148824877,1206.59102822107,273.878817374936,1535.84668217671
12452,354.1591,1.912767,NA,NA,0,NA,26196.5754605636,32088.7535934989,32866.1505706122,9722.14774753452,22850.5704955883,12369.9822176614
12453,190.0802,4.026689,NA,NA,0,NA,20464.6512368828,14237.8112660918,13217.3322404848,21804.9121510643,24130.161674523,21173.3286316007
12455,516.21715,2.749277,"C29H32ClN5O2","Pyronaridine",0,NA,15052.0178437504,12856.9260537495,8248.30850453249,8584.58994118499,7228.26354578414,2828.58589952798
12456,461.1667,4.013998,"C20H30O12","Verbasoside",0,NA,18319.3334166946,27344.4948182841,18450.765996776,9570.61326796655,11973.8351748372,17110.7752477594
12458,475.1973,4.012419,NA,NA,0,NA,38084.9305771804,31303.4140302851,26786.6756589196,24830.9947584978,18968.1524129583,18637.8651659958
12459,287.9772,13.84229,NA,NA,2.00334387890804,NA,3896.79665286675,9050.95010450152,6489.83478708484,28243.9304799438,38175.8314144836,34873.6661210673
12460,340.0111,1.398637,NA,NA,0,NA,11718.2420517339,21503.2636757373,13406.5613773772,9327.78515433998,10173.8840242764,7457.29137604963
12461,567.3975,2.248278,NA,NA,0,NA,13618.2470361378,26793.3411165002,29783.5958538302,9128.49637720765,32562.1666389085,14451.722443425
12462,380.0505,2.559192,NA,NA,0,NA,10434.0342545147,15027.2854823883,36385.9078016967,1293.38927610101,868.587106531939,14565.3946007211
12463,245.0303,13.77279,NA,NA,1.45177032349789,NA,32639.9916618589,22137.4105349629,23556.0637399423,10879.530845996,6959.35660708319,11472.9892468252
12464,604.9689,14.00829,NA,NA,1.93715488672295,NA,17215.750361936,24203.2921706524,21439.4761799508,227.010802147522,527.216723446751,1400.30211784492
12465,226.0722,4.018761,NA,NA,0,NA,26203.9061173874,24541.3445187963,19246.5388347068,18379.3859145412,27201.2039792935,7151.8802183876
12466,326.1289,11.62662,NA,NA,1.95233580539844,NA,22734.1719573712,14039.1478542646,28574.8184309237,4405.78749500311,3753.21966308798,4427.85671126371
12467,390.8047,13.52499,NA,NA,0,NA,19756.3182660377,30904.1643706541,46853.9940744559,7271.44118702815,12358.1458439322,17727.5225182841
12468,403.0832,11.507,NA,NA,0,NA,28267.056740594,10732.2245320954,25505.3930851364,8556.01233344069,14420.3848690611,24844.3044956357
12469,410.9456,13.97575,NA,NA,1.82774744757631,NA,1117.20971113675,1375.99476245959,1805.9809891361,6119.17632371092,17289.9306153343,19521.1476578788
12470,405.2284,6.875803,"C23H34O6","Annoglabasin C",0,NA,22842.0514881974,22965.4081587447,29609.6898562506,26059.0850450399,31277.5380460114,30935.0628780333
12471,252.1607,4.006111,NA,NA,0,NA,17583.6150491863,9674.25461404395,35887.0803410042,21751.9079902436,17667.7366625167,18095.1993382934
12473,340.1919,2.5215,"C21H27NO3","Propafenone",0,NA,4335.90960080852,7170.36428047105,8271.30540110335,14228.1309430519,6762.18439948454,1781.58215132498
12474,336.1538,2.549061,NA,NA,0,NA,17178.0624205475,22844.1027723353,10427.9934948003,16294.9975287221,7800.02372446103,15115.0521876052
12475,442.3044,2.453414,NA,NA,0,NA,6662.31335643177,15787.6726365413,9164.4195063848,18424.6259243978,8605.8573688233,13190.8752043217
12476,211.159,4.018712,NA,NA,0,NA,30437.5475520076,33293.827132557,29907.8429140276,19122.1118448615,24626.6355007195,18130.3141567221
12477,341.008,6.890692,NA,NA,1.76769015967201,NA,38718.2398889998,28760.7468750057,38354.07253144,15543.7634624557,16077.0778353621,18372.2368255356
12478,182.8616,7.024817,NA,NA,1.94157397554299,NA,40185.8241767366,32401.4867488408,32927.6647206225,19275.1438326621,19712.2615969933,19375.4323755184
12479,336.8938,13.54503,NA,NA,1.3522454953772,NA,43516.9582906185,36854.2191377506,37115.7235547912,2270.10802147522,215.190499366021,3475.98086870286
