"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-process-blank-A","nega-process-blank-A-end","nega-process-blank-B","nega-process-blank-B-end","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
9393,112.0121,16.14892,NA,NA,1.97354845426176,TRUE,74432.0545556412,52812.2751466025,44087.4230706471,45556.04,830,44593.55,29,14783.0287914249,13163.5089641242,11107.6586949959
9395,352.1193,2.447827,"C20H19NO5","Protopine",0,TRUE,19982.5027479311,9052.20690826906,27763.2286972224,66775.5,44254.1,68693.76,30996.45,21530.6061568816,32519.4112463885,8958.47309281667
9396,281.0973,3.840295,NA,NA,2.66729902277862,FALSE,944.510791046612,1395.33509341786,1686.53648957534,1712,17,1576,1333,62748.2006774865,61356.6337959754,35295.3847460272
9397,136.0517,11.65747,"C6H7N3O","Isoniazid",0,TRUE,5187.29521877976,14055.9576185421,23937.835548137,42312.98,58729.16,49689.14,60579.61,3964.48453451571,6958.659216743,11612.4030360863
9398,377.0313,2.774672,"C11H15N4O7PS","6-Methylthiopurine 5'-monophosphate ribonucleotide",0,FALSE,39581.7255986617,54707.2693805357,54261.2831806337,15693.16,3064.766,12890.09,8314.567,267.488370832261,3550.83230103905,19623.9931254708
9400,464.1849,4.028781,"C25H27N3O6","Biotripyrrin-a",1.62251161662387,FALSE,38774.0935696342,55937.692124405,27746.504692574,246,228,2439,1811,382.91143495851,3439.23603616485,1210.00689384897
9401,361.0513,2.491088,NA,NA,0,TRUE,16803.4816667588,52186.6683611826,55070.8098217647,6588.7,37556.42,13467.19,43102.2,359.093977281665,1731.70841428827,10104.6681979859
9402,490.3269,2.323802,NA,NA,0,TRUE,25664.488182903,46942.9255828188,20741.8869589199,36142.02,34642.32,14188.18,15990.34,46928.6544490866,17682.193851645,12345.3242810481
9403,150.8866,6.57843,NA,NA,0,FALSE,73031.8334442037,57371.8248831499,58705.3775107884,32722.19,4162.151,25906.32,5103.776,46880.3141705633,52988.4496674695,55049.5851350752
9404,695.4775,3.99245,NA,NA,1.63188054138497,FALSE,44008.0388003203,24419.1325156701,21786.5065652644,1542,186,660,681,1593.02149615514,756.562490029099,170.492114672762
9405,344.094,6.98096,NA,NA,1.66552614308846,FALSE,78375.5592286783,70126.5684953417,60960.3453027013,36927.7,9957.873,21980.8,4095.235,37970.578836642,43259.9982156704,39228.3747865509
9406,631.3489,2.48279,NA,NA,0,TRUE,9997.76720752064,7677.09248095358,13380.7695553063,6988.463,10442.44,22843.01,36719.73,32896.6175798946,21221.8604963088,14032.5434750694
9407,231.0511,2.840292,"C10H16O2S2","Hexahydro-2',4-dimethylspiro[1,3-dithiolo[4,5-c]furan-2,3'(2'H)-furan]",0,TRUE,14498.9076091833,8550.48650258384,21169.4582117026,18494.77,29962.41,20201.51,26021.5,7001.30932236843,18732.1103851305,16911.1128543912
9408,487.1977,2.55814,"C26H32O9","Terretonin",0,TRUE,26242.2318793034,20186.3005469263,25524.4738382944,28221.1,65864.02,29073.03,44581.36,34398.7754750126,34297.0221818651,14562.1699224954
9409,215.1147,13.10129,"C8H16N4O3","N-a-Acetyl-L-arginine",1.86147626272084,FALSE,2365.5799880541,300.670770329467,1743.08058851662,887,903,152,92,61839.949410662,67578.7525768308,68888.0890988339
9410,143.0234,13.85982,NA,NA,0,TRUE,15014.6879552826,21073.1568238992,17564.2064632069,40726.97,75566.05,42516.93,57506.59,28505.7226881979,21764.3713896882,26526.497910486
9411,591.4269,2.348152,NA,NA,0,TRUE,16375.1062201726,18707.6128344004,11199.3199658822,16172.4,10054.86,22534.34,22486.86,39911.1611642268,16047.4629928968,19128.3676769138
9412,218.9634,8.69453,NA,NA,0,TRUE,75717.9769523307,63183.000220852,43969.2024083991,79754.97,30800.55,79828.49,25531.46,34434.9138867569,34713.8664439617,32943.3339864411
9414,371.2078,2.556307,"C19H32O7","Blumenol C glucoside",0,TRUE,32064.4093943313,38414.6998531938,27380.066309839,23256.67,47322.7,37420.95,41272.64,22465.7345086384,28896.2118117297,13307.8545636447
9415,631.38605,2.416311,"C36H56O9","Cloversaponin I",0,TRUE,33363.6818809034,13402.8784334776,45206.9636080888,64506.14,42795.12,45368.15,62059.14,21149.5817974159,45000.9775825139,23367.6297522356
9416,328.2133,2.41855,"C17H31NO5","6-Keto-decanoylcarnitine",1.65566668431872,FALSE,4111.7297903413,1491.10430174502,6959.51729042931,3219.412,3158.121,3560.969,7115.542,58771.1524340463,37387.4904474863,37999.4968512093
9417,348.1537,2.521425,NA,NA,0,TRUE,58958.6226576092,49727.3596351588,51290.9346723271,34014.21,41540.62,26514.02,52990.11,41679.7906079454,21419.2074192994,18777.9527980252
9419,450.0433,2.487625,NA,NA,0,TRUE,22713.9677134918,71136.365709516,25138.2993902559,4313.189,40690.77,6589.665,28948.95,2250.74975046186,2282.87784973911,9277.94219153115
9421,428.8471,13.64259,NA,NA,0,TRUE,23226.9511028067,7860.30565805612,23068.1220632291,2407,63898.97,134,71857.52,7606.05930629727,9171.47730713148,13823.0232797464
9422,285.0203,2.074512,NA,NA,0,TRUE,7272.66531864452,10.0223590109822,26848.0950774534,12005.68,22675.18,13107.03,43154.65,1612.25867350952,166.764085597946,1943.61010726948
9425,226.1642,4.372211,NA,NA,0,TRUE,9.68177348453247,6191.27107600279,5537.95188542537,70809.13,64629.42,73485.68,57929.98,9507.09549357789,3541.1552732245,4315.00538930669
9426,451.17675,2.533966,"C26H28O7","Heteroartonin A",0,TRUE,12858.6538180121,19934.650248115,22373.7170327696,32626.48,27954.73,18220.46,16741.97,23308.1121838652,12925.2624425132,23927.7889017979
9428,208.0075,7.0647265,NA,NA,0,TRUE,320.574277598964,55.6797722832346,1932.28584266627,156064.1,121729,120845.3,121848.2,5754.36647893062,3659.65199099655,2981.41217137372
9429,321.1128,2.5033985,"C12H22N2O6S ; C20H18O4","D-Pantothenoyl-L-cysteine ; Glabrene",0,TRUE,54324.9151103859,82643.5817517931,86679.7331743654,42353.04,61080.07,71595.68,43234.08,34795.4827143024,41054.3029302939,27894.4292145547
9431,280.0498,11.04755,NA,NA,0,TRUE,850.920314029465,2392.00301728776,2677.14560756576,24135.94,65439.47,30508.26,70717.68,1811.04283950472,190.318334976187,1751.68469818072
9432,127.0513,3.967045,"C5H8N2O2","Dihydrothymine",0,TRUE,51498.9130055118,53363.5494360244,54749.8785648123,74372.57,63218.02,68814.16,63202.3,34251.8126005858,42478.5247514988,68434.1124382898
9433,353.1245,2.656816,"C17H22O8","Methyl helianthenoate F glucoside",0,TRUE,64337.880550772,60443.0877144297,40576.882687878,62027.86,45886.57,53675.58,29204.48,45137.6182740305,67424.6889424976,57909.1763064323
9434,498.183033333333,2.971219,NA,NA,2.02237240726156,TRUE,25025.6632533414,24693.5892492086,23975.7309682929,11352.87,4907.919,11053.43,7367.627,7429.35941990488,7226.32782233738,11082.8447855061
9435,581.1041,2.404937,NA,NA,0,TRUE,7373.87212413617,18681.510157154,75475.1285100052,5547.678,34766.12,10350.66,44132.41,7.32844851595235,5959.6820451329,7431.25149312953
9436,265.0169,13.96275,NA,NA,1.65560772631489,TRUE,24.7423100160274,380.849642417325,280.545721670173,577,67309.62,1359,64322.36,10179.6821772507,13011.1789225453,18200.0819533501
9437,157.0186,13.43351,NA,NA,1.77723152065142,FALSE,72185.4420486598,38428.6643400824,60325.1810897479,4278.955,8703.339,10640.73,8903.318,10774.9170868376,5042.98740396079,8127.94852204699
9439,332.2366,2.572639,NA,NA,1.89643571994904,FALSE,5163.45761670823,8707.43330390949,4611.52793143893,1034,1563,1743,565,28806.0791506242,55434.7845861938,28209.7324602272
9440,223.1705,3.983217,"C14H24O2","5,8-Tetradecadienoic acid",1.80623556723561,TRUE,51803.2649337611,76465.0090046572,61784.2363197364,33737.34,19210.9,36915.86,17537.91,14828.6300623154,24092.9915917198,15747.6746638643
9441,936.199475,2.30686675,NA,NA,0,TRUE,29748.8196300357,19620.6942841187,15073.0800672927,54826.59,24739.9,26161.09,21094.41,41841.4561822074,23456.9514849093,18887.8179167203
9442,312.9066,13.70437,NA,NA,2.95876526882857,FALSE,69755.6826599294,75152.4251888067,74241.3797665673,775,4293.537,329,4618.393,5243.12200172895,3524.83217840538,3729.77220799965
9444,613.1127,2.452315,NA,NA,1.53393352434145,TRUE,37974.7878658034,59192.9209233087,57981.547801149,6455.857,34771.25,4395.222,30356.9,1001.24927849199,1025.08093294105,7150.66726168896
9445,583.25555,2.5015285,"C33H36N4O6","Bilirubin",0,TRUE,22910.303322232,25248.8390743715,31766.2573079048,51238.73,29224.77,41497.45,37084.44,39511.3026920752,24912.6512049834,40683.1304178175
9446,192.1143,3.961345,NA,NA,0,TRUE,61311.7024003422,38698.5998761116,25650.4693141468,35697.93,13551.8,45993.98,7114.027,28071.8785360535,16770.5407620098,16139.2414680316
9447,208.8505,2.152427,NA,NA,0,TRUE,50599.4009461161,38363.5746862833,40137.5241652391,52756.11,62601.81,29031.13,48555.49,39483.0057202429,45294.454108067,44732.5909286791
9448,161.0244,3.871521,"C9H6O3","3 Hydroxycoumarin",0,TRUE,36018.4672004666,11809.6351574562,24770.1429368222,45852.39,26059.52,64390.5,28703.81,33154.0568156994,23861.6794411258,28028.6698344448
9449,321.098,3.993645,NA,NA,0,TRUE,59055.6125128721,61849.993064528,19982.043007801,65549.93,29874.42,71722.22,42083.56,39474.5688438889,46689.430973244,42281.7911362745
9451,678.3821,2.055775,NA,NA,0,TRUE,58668.1264229689,62201.5885545877,61295.6735571534,81330.45,81162.18,80725.76,48147.18,50805.0556127209,63723.3836169005,60805.1456238573
9452,860.2181,14.26986,NA,NA,2.42446578168014,FALSE,72546.0450808543,70570.2137849401,60531.2625826585,608,1004,671,552,2084.94360278844,1328.45966493279,681.968458691047
9454,453.359,2.343442,NA,NA,0,TRUE,13894.1947948655,24404.0989771536,28158.0043726191,37486.45,27599.4,15616.31,17374.86,36889.5868777358,35109.1444353276,18070.2156740022
9456,311.2706,4.782817,NA,NA,2.80071117191759,FALSE,1277.99409995829,1280.6347625144,758.995789634809,2020,1759,629,351,36671.492249901,59272.3747986933,76342.5694119071
9457,332.1508,2.484745,NA,NA,0,TRUE,37411.9003129388,43227.570281721,12911.8884887009,48292.88,23341.74,65140,31374.29,13929.5943194996,28682.2638537773,19743.6396203448
9459,328.1559,2.577125,"C19H23NO4","(S)-Reticuline",0,TRUE,32637.7102324549,24837.3655571984,31653.0712452356,43778.88,53271.54,51170.73,40805.48,31049.6378609798,35345.8740632787,34675.9430525916
9460,224.0507,6.703516,NA,NA,0,TRUE,2217.12612795793,854.127706824819,2492.28989948851,61670.19,43297.04,64151.61,58230.8,5248.95636280371,4063.75246200955,2776.39783908136
9461,412.9215,13.07812,NA,NA,1.40796766119845,FALSE,78694.3154843674,21316.3660692324,9472.65456424286,2365,2040,1891,795,930.712961525948,1167.34859918562,194.848131054585
9463,525.3225,2.397893,"C32H46O6","(24E)-3alpha-Acetoxy-15alpha-hydroxy-23-oxo-7,9(11),24-lanostatrien-26-oic acid",0,TRUE,25752.4955038774,31231.8199174308,40615.6588911135,47283.5,87716.19,75443.63,59169.05,106699.828646498,44500.3744096283,67940.9615609972
9464,575.0572,1.872545,NA,NA,0,TRUE,14914.1588739349,30679.2761292009,31028.5416724292,6568.936,20041.01,20249.45,12618.62,27624.5591992004,14380.2272700066,17118.5092050857
9465,176.96215,13.951705,NA,NA,2.2879061468751,FALSE,52474.2763813958,53960.1025162669,47252.3485225028,102,1647,1441,707,1461.109422868,789.538439158637,371.185689658984
9467,208.0544,11.77224,NA,NA,1.42477750529915,FALSE,21658.1810725296,21547.247812982,19822.914864742,4285.278,5156.117,3231.652,5113.324,46083.9041886528,31772.5813722025,30808.8019379578
9468,247.0251,2.073994,NA,NA,0,TRUE,26704.5258056637,28635.093513412,21374.9198942978,27530,38265.93,49358.52,38478.83,40014.2449531643,40513.2241352767,27867.1602186136
9469,360.9905,2.656838,NA,NA,0,FALSE,29881.6212896652,43197.0243586464,85342.0737752577,5499.385,2877.626,15014.77,8323.855,985.676325395591,649.155112864321,14771.7096026315
9471,109.0658,4.018315,"C7H10O","2,3,5-Trimethylfuran",0,TRUE,37341.0620036103,53177.4008213271,36385.0185344621,24952.42,24122.45,37651.61,28345.69,21486.5713418613,24354.4814466173,16645.3400036328
9472,332.0478,1.90446,"C15H13Cl2N5","Robenidine",0,TRUE,26367.7937238717,14026.0241729627,14791.0772476883,16769.96,16497.04,14520.64,12336.46,25207.6643603213,23064.226774176,25787.08822276
9473,744.5452,4.058472,NA,NA,2.70195515739902,FALSE,44979.3681039191,68695.2754049834,41174.8039125865,1569,1342,361,651,1220.18667790607,1544.21658923748,2342.07453527611
9474,417.0208,14.02214,"C17H14Cl2F2N2O4","Roflumilast N-oxide",1.62626068164855,FALSE,52091.4052701869,50470.4730120053,44364.9458577969,985,1440,921,298,10048.1548475106,2925.97575183332,2928.56253854713
9475,589.4324,2.514518,NA,NA,0,TRUE,8699.21117218642,132.517858034098,12344.0443750832,35852.28,30346.19,37334.45,33519.16,58429.9398711435,49669.024676192,15829.0237585796
9476,495.2757,2.4610895,"C30H40O6","Absinthin",0,TRUE,13486.2048602273,9288.34816330859,22297.6652196935,52239.27,55140.94,34114.16,17197.8,33867.1056957409,29900.7440175132,40861.7671843684
9477,738.7908,13.39683,NA,NA,2.26750170038475,FALSE,40708.2860037958,24162.3485418542,60810.4599450462,1933,1415,2434,1381,2187.54188201178,2121.76678399194,1686.41057427743
9478,96.875455,13.881575,NA,NA,0,FALSE,28062.7172626522,46743.3804149102,40044.7592213799,1751,486,1920,1298,10555.1735580868,18120.2840466808,21612.0773186535
9479,772.7708,13.38082,NA,NA,2.217849991534,FALSE,52937.8827259396,65746.2074019563,60624.9844266536,1812,1558,991,2262,1857.76169879392,2269.6874700873,674.174533448863
9480,311.2706,3.128633,NA,NA,1.60533822750707,FALSE,1333.9332356467,2331.86886322187,203.34127888497,2352,394,1461,1588,38471.6065405563,26038.2239874717,74278.0073272855
9483,455.0138,13.97872,NA,NA,0,TRUE,220.529284925462,1975.51832060917,18.4855708077246,1927,55445.98,2399,69031.09,5950.8705813813,9624.6431639393,12406.0389586847
9484,227.0869,11.67604,NA,NA,0,TRUE,5707.46248402019,12818.3187761849,13767.7704170986,10937.79,20157.04,12856.76,16726.91,7510.33602783796,7851.92209063364,11530.7811539875
9486,773.8621,13.37557,NA,NA,2.47604553774294,FALSE,77564.3234284093,72407.8578534215,57266.0039767776,1833,1607,1076,253,1257.74497655032,497.465746868449,1489.6139619123
9487,250.0681,11.09007,NA,NA,2.50149646932124,FALSE,5083.38074397027,3155.55087056221,3097.11494120038,1893,787,2237,603,36960.4712960063,54433.2673243308,70607.3413256006
9488,609.4008,2.430847,NA,NA,0,TRUE,6856.52655799017,12618.5063453692,30568.4249411598,32518.5,58275.06,30565.65,36111.38,12117.1957170195,28033.3537051065,22383.9974170459
9489,635.2557,2.737395,NA,NA,0,TRUE,43572.896869821,54192.4764779138,40310.1359011226,16968.19,54480.04,24004.27,44681.66,23556.1252027663,36899.7290513617,26977.6103035036
9490,925.1974,2.266628,NA,NA,0,TRUE,24037.7996321363,40275.8519215332,63489.1170198721,42586,16232.96,33922.56,10764.91,19158.9186847852,32366.421685827,10858.4771625968
9491,997.234,2.25821,NA,NA,0,TRUE,19457.8259277521,31361.7987778488,22189.6551168505,36063.41,49969.63,17412.15,30434.8,32103.5695237408,20711.8073585726,16052.0371869781
9492,462.222,2.563775,NA,NA,0,TRUE,34639.2447799645,31782.9048956269,24246.3053555921,16305.17,13388.52,21258.51,24930.01,25147.8092570672,25882.5775075803,29091.4105108427
9493,248.08,6.467257,NA,NA,0,TRUE,40424.1582246031,118445.129668145,80216.1989721186,152932.4,65163.95,83129.62,87789,90157.871445078,35292.1515312968,80519.0903890294
9494,615.666433333333,2.32963233333333,NA,NA,0,TRUE,37246.6862271883,35576.1005183767,19399.3016988852,33884.23,68424.84,42731.15,48737.39,24004.0766183039,17391.3930888212,16211.8711088822
9495,367.33,11.6939666666667,NA,NA,1.73928480642244,FALSE,47637.2300759451,51773.2460519795,54570.2749336174,22926.62,27739.77,27572.02,28676.82,69215.5106900113,61473.5382464895,74785.6938751548
9496,295.1227,11.64725,NA,NA,1.52114503247134,FALSE,23841.0552374045,33124.7317278805,25837.5215429906,2000,2197,2383,1745,35826.1465530253,38703.8620716382,36764.0135642249
9497,416.3023,2.584328,NA,NA,2.2221601055776,FALSE,3419.10109402089,4488.42884981452,1683.27433002104,3076.549,7638.606,7262.343,14293.99,35215.1096763258,34661.2556725505,48306.6901966133
9498,579.3544,2.421425,NA,NA,0,TRUE,8453.60824544124,13225.5606306644,55185.9531801665,30952.97,43396.08,15244.63,34680.92,45232.2835077353,38774.5059763734,36552.4474635259
9500,890.6126,2.55421,NA,NA,0,TRUE,44635.9125683183,60479.9254517723,37835.8422485086,23563.88,47449.52,28054.85,58661.46,28369.5509542109,20248.7967676946,43975.8202724762
9501,599.3214,6.880126,"C27H53O12P","1-Stearoylglycerophosphoinositol",4.08436804023222,FALSE,2114.92963006565,2043.44764279471,2101.91813949009,25,5411.294,1546,5104.156,57983.4083425059,63031.3409267683,58757.8860532733
9502,435.2518,6.912256,"C21H41O7P","LysoPA(0:0/18:1(9Z))",1.96309177707978,FALSE,61777.600097944,68224.9372325524,75469.0826409646,2131,2134,1438,435,35249.6633110785,35516.1618645836,39418.2153206374
9504,313.037866666667,3.83455866666667,"C16H11ClN2O3 ; C13H14O7S","Clorazepate ; [2-hydroxy-1-(1-oxo-1H-isochromen-3-yl)butoxy]sulfonic acid",0,TRUE,107152.662284176,100392.555946793,93556.4525057604,70125.31,77637.13,84916.34,69642.35,71270.0595525798,78028.7460606834,67313.4336701228
9505,443.2652,2.48362,NA,NA,0,TRUE,22880.6233077389,31591.8564609686,47203.8619576606,47374.72,28630.23,45534.62,50683.03,32636.3935336538,21681.0176119885,51673.6171892038
9507,358.211,2.486615,NA,NA,0,TRUE,22238.7002106622,18534.3707909184,14282.1259878909,46838.27,44052.34,35308.1,36646.97,29377.9821122485,22676.4955643109,28847.7821501786
9508,368.9114,13.18611,NA,NA,0,TRUE,73788.0337409762,54168.3114567429,45974.1147966094,66285.97,2305,61716.33,1353,29405.161495682,33115.3243339583,24860.0690120482
9509,226.1532,2.481734,NA,NA,0,TRUE,36731.4329998676,14114.6440985287,34508.6243588263,45202.34,59475.92,40869.07,61931.98,31108.6410320939,40638.3537296736,13052.1943308879
9510,227.0047,2.761719,NA,NA,0,TRUE,155267.354398274,187640.053077689,165709.549959775,49363.01,64201.5,81186.97,90775.73,6354.16884405513,10235.7157664089,56467.8944234281
9511,272.1506,6.876121,NA,NA,0,TRUE,2420.44337113312,3011.79126650413,498.023025290462,4919.981,37745.02,4860.999,12591.89,2181.12948956032,4154.32231954879,6074.15666786941
9513,543.9442,14.03636,NA,NA,1.70291826233501,FALSE,32848.1059277999,60710.3617573437,67222.332413818,1806,130,2115,1740,12157.5754683424,10080.8324441973,7844.67733487918
9514,306.2203,4.01843,NA,NA,0,TRUE,19539.2711578092,4369.91556810511,12704.9805820366,55328.23,41336.12,49914.71,35462.36,37838.3827859748,56730.4850010913,35227.2658394105
9515,313.1603,2.450638,NA,NA,0,TRUE,16371.9004773966,6599.82251872647,7073.62763163887,45434.51,17118.79,68792.73,35033.77,9034.06337905052,8977.72664693589,12175.1049537588
9516,189.004,11.6988,"C6H6O7","Oxalosuccinic acid",0,FALSE,6411.91800452825,14466.985697537,15934.1162077862,667,13617.32,4678.261,11589.86,23608.7251419895,24273.6149976519,33307.8850972377
9517,97.06599,2.602817,"C6H10O","Cyclohexanone",0,TRUE,50594.8182400001,51677.3877560167,57879.2790991216,58927.46,65539.96,51069.81,56605.62,72137.4638794885,56465.7446597797,66200.548827198
9518,657.4025,2.406449,NA,NA,0,TRUE,10008.9561104109,10425.1698691835,31070.0689635555,43616.89,43695.96,56268.73,48219.8,39957.183820907,40398.1286511148,36795.3061740723
9519,368.1588,2.527855,NA,NA,0,TRUE,20621.7902511148,11720.302530805,8732.27374441143,26639.44,18358.16,24897.65,27360.23,12582.9461018902,9526.14871473925,6574.58317437559
9520,981.7429,13.46413,NA,NA,2.25612194669592,FALSE,39340.3805007445,68983.6632175471,62493.3863113815,878,2210,1418,994,2038.22474349925,1875.86042048311,767.701636355064
9521,326.1279,1.917574,NA,NA,0,TRUE,14929.1010776794,25852.4412137851,54621.0232624172,57096.45,58172.19,15781.61,50680.5,11181.2612359259,15389.9225672538,19483.7609255508
9522,359.1714,2.571358,NA,NA,0,TRUE,42365.2462329909,31181.4408594689,34197.9254090091,41031.34,65680.41,49316.05,40368.74,33136.367773094,48330.8323954161,38081.8786410192
9523,418.2685,2.509042,NA,NA,0,TRUE,18064.1131196015,8956.99115687839,25951.6536319306,53596.69,45962.8,43238.78,46188.88,33652.9959117867,18777.3251222369,38284.5596669421
9524,672.1107,1.91571,NA,NA,0,TRUE,14261.7256738645,14907.4906479786,17238.4907055748,11431.38,17309.19,18312.83,16057.63,21326.5913107581,22190.260483546,37242.190362646
