"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","artifact","log10_inten","mean_inten","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c","annotation"
20777,414.8758,1.430032,NA,NA,0,TRUE,NA,3.72538902171953,5313.602,14643.51,1168,1284,2371,5326.197,7088.905,"414.8758_1.430032"
18070,103.0353,1.432474,NA,NA,0,FALSE,NA,3.79056445624748,6173.96916666667,1007,11089.37,7136.417,5822.322,6810.865,5177.841,"103.0353_1.432474"
18278,424.0919,1.43374,NA,NA,0,TRUE,NA,3.62297118396822,4197.31133333333,9432.944,5286.412,3157.909,1792,3219.603,2295,"424.0919_1.43374"
24592,268.1192,1.433824,NA,NA,0,TRUE,NA,3.74206137629663,5521.55466666667,4643.735,6674.174,4706.988,6494.284,6563.494,4046.653,"268.1192_1.433824"
24162,269.0965,1.433838,"C12H18N2O3S","Tolbutamide",1.40162538980132,TRUE,NA,3.97325668288638,9402.78883333333,10773.72,14004.51,10372.14,8126.537,6441.262,6698.564,"C12H18N2O3S_Tolbutamide_1.433838"
17000,308.0809,1.434082,NA,NA,0,TRUE,NA,4.05719467792036,11407.6103333333,19284.72,15708.14,11922.9,7291.783,9325.741,4912.378,"308.0809_1.434082"
18431,138.0131,1.434928,NA,NA,0,TRUE,NA,4.07525100506094,11891.8933333333,10776.82,14945.61,5425.21,13291.03,13361.76,13550.93,"138.0131_1.434928"
20984,369.0681,1.435129,"C12H18O13","4-O-alpha-D-Galactopyranuronosyl-D-galacturonic acid",0,TRUE,NA,3.99647379377766,9919.13483333333,13600.61,9563.552,10917.74,7460.295,8458.403,9514.209,"C12H18O13_4-O-alpha-D-Galactopyranuronosyl-D-galacturonic acid_1.435129"
13864,270.0914,1.435502,NA,NA,1.37077394438747,TRUE,NA,3.96877607621405,9306.27916666667,15728.52,12189.27,9713.038,7309.014,6024.395,4873.438,"270.0914_1.435502"
16780,217.9893,1.435926,NA,NA,0,TRUE,NA,4.05892787472844,11453.2271666667,16717.13,13379.36,10433.44,11002.62,5201.663,11985.15,"217.9893_1.435926"
19882,217.0538,1.4375445,NA,NA,0,TRUE,NA,3.96791447589574,9287.83466666667,14081.56,10619.95,8873.084,7517.625,7528.146,7106.643,"217.0538_1.4375445"
24701,264.9368,1.44,NA,NA,0,TRUE,NA,3.99792242606617,9952.27633333333,15651.27,10526.66,11051.35,7739.148,9816.992,4928.238,"264.9368_1.44"
22890,449.1486,1.4401125,NA,NA,0,TRUE,NA,3.98332841742788,9623.39733333333,15402.68,11170.4,8773.108,9011.691,6372.595,7009.91,"449.1486_1.4401125"
25477,184.98565,1.440712,"C3H7O7P ; C4H11O2PS2","2-Phosphoglyceric acid ; Diethyldithiophosphate",0,FALSE,NA,4.05823092142345,11434.8618333333,6904.064,21735.28,18312.85,16704.33,1797,3155.647,"C3H7O7P ; C4H11O2PS2_2-Phosphoglyceric acid ; Diethyldithiophosphate_1.440712"
23694,259.0825,1.440966,"C11H16O7","3-Furanmethanol glucoside",0,TRUE,NA,3.81954890357912,6600.0755,13080.43,7733.798,5193.025,4991.836,4086.489,4514.875,"C11H16O7_3-Furanmethanol glucoside_1.440966"
16019,327.0576,1.441476,NA,NA,0,TRUE,"K/2(1.83145458515971) of 17000",4.05647136918305,11388.627,16026.48,14664.98,8985.688,9518.925,9115.909,10019.78,"artifact_327.0576_1.441476"
22985,183.9266,1.441779,NA,NA,0,TRUE,NA,3.75957448022338,5748.764,917,10395.94,6241.978,5426.32,5693.506,5817.84,"183.9266_1.441779"
15737,204.1071,1.445685,NA,NA,0,FALSE,NA,3.82548692988477,6690.93683333333,1360,4115.002,5737.419,11273.5,11137.05,6522.65,"204.1071_1.445685"
18520,387.0422,1.44674,NA,NA,0,TRUE,NA,3.93964112084691,8702.44166666667,15949.07,8435.467,6691.301,4108.124,6793.428,10237.26,"387.0422_1.44674"
22990,165.0533,1.448379,NA,NA,0,TRUE,NA,3.7955826033179,6245.72133333333,5584.424,5978.1,3952.385,4472.989,9492.016,7994.414,"165.0533_1.448379"
25264,93.97278,1.450126,NA,NA,0,TRUE,NA,3.70186491044796,5033.44016666667,5206.529,3991.157,6347.213,3488.41,6626.264,4541.068,"93.97278_1.450126"
18146,244.9982,1.450898,"C5H12O7P2","Dimethylallylpyrophosphate",0,TRUE,NA,3.98948088314686,9760.69816666667,10566.27,10324.25,11655.26,10232.56,6960.752,8825.097,"C5H12O7P2_Dimethylallylpyrophosphate_1.450898"
19374,181.0262,1.451429,NA,NA,0,TRUE,NA,3.91450562127902,8213.07183333333,6461.621,14064.4,9004.694,10939.07,4501.195,4307.451,"181.0262_1.451429"
17530,213.0882,1.45202,NA,NA,0,TRUE,NA,3.76361452541003,5802.49166666667,6228.637,6471.542,3557.143,7218.305,7111.667,4227.656,"213.0882_1.45202"
19389,281.1144,1.45204,"C13H18N2O5","Threoninyl-Tyrosine",0,TRUE,NA,3.87259284467637,7457.49283333333,8035.032,8427.625,7966.061,8034.478,8640.397,3641.364,"C13H18N2O5_Threoninyl-Tyrosine_1.45204"
23963,330.9191,1.452337,NA,NA,0,TRUE,NA,3.67730585309507,4756.701,10612.09,2657.53,3268.906,3003.039,3298.662,5699.979,"330.9191_1.452337"
25581,241.0567,1.455837,NA,NA,0,TRUE,NA,3.82231343032345,6642.22266666667,6547.164,5207.308,6724.041,6495.956,9424.983,5453.884,"241.0567_1.455837"
15834,348.1123,1.456379,NA,NA,0,TRUE,NA,3.96742720247386,9277.41966666667,11255.84,9598.007,10102.92,8416.659,9263.423,7027.669,"348.1123_1.456379"
24697,166.0873,1.457018,"C9H13NO2","3-Methoxytyramine",0,TRUE,NA,3.79930477038677,6299.481,6836.214,8569.521,3633.987,7184.377,5756.318,5816.469,"C9H13NO2_3-Methoxytyramine_1.457018"
21036,142.9881,1.457388,NA,NA,0,TRUE,NA,3.84712369732154,7032.726,9931.251,7591.998,6896.362,4830.479,6466.322,6479.944,"142.9881_1.457388"
24900,196.9841,1.45844,NA,NA,0,TRUE,NA,3.9121239881102,8168.15533333333,7143.436,7656.244,6952.764,8143.133,12241.46,6871.895,"196.9841_1.45844"
16952,303.0557,1.458727,"C12H16O7S","(5-hydroxy-7-methoxy-2,2-dimethyl-3,4-dihydro-2H-1-benzopyran-4-yl)oxidanesulfonic acid",0,TRUE,"H4O4Si(2.51576382292489) of 1905",4.16391194212896,14585.185,19483.34,21290.61,13384.43,12833.35,10295.31,10224.07,"C12H16O7S_(5-hydroxy-7-methoxy-2,2-dimethyl-3,4-dihydro-2H-1-benzopyran-4-yl)oxidanesulfonic acid_1.458727"
25977,280.2364,1.462683,NA,NA,1.5742701954039,TRUE,NA,3.5531690892169,3574.11966666667,10404.74,6007.76,3429.218,725,208,670,"280.2364_1.462683"
16501,232.9711,1.466367,NA,NA,0,TRUE,NA,4.158260134317,14396.6065,21903.24,17554.11,14219.39,14338.67,7534.809,10829.42,"232.9711_1.466367"
25151,316.0706,1.466621,NA,NA,1.55800653664256,TRUE,NA,3.98082586451597,9568.1035,12440.38,12572.88,9798.495,8157.292,7521.58,6917.994,"316.0706_1.466621"
19677,288.0205,1.469308,"C10H12ClN3O3S","Quinethazone",0,TRUE,NA,3.90683897455644,8069.35783333333,14649.41,8477.368,7520.08,6163.42,5526.963,6078.906,"C10H12ClN3O3S_Quinethazone_1.469308"
20265,424.1284,1.469749,NA,NA,0,TRUE,NA,3.95523412543931,9020.573,8259.694,11981.07,7596.926,9342.333,7135.303,9808.112,"424.1284_1.469749"
22968,219.9686,1.472656,NA,NA,0,FALSE,"HCOOH/2(1.90802611822336) of 20584",3.64539290598821,4419.70116666667,90,11467.16,6137.576,6966.471,1221,636,"artifact_219.9686_1.472656"
23944,214.0803,1.472888,NA,NA,0,TRUE,NA,3.816507265346,6554.0125,9262.701,8189.998,5816.389,6538.021,4097.646,5419.32,"214.0803_1.472888"
19187,174.0591,1.474572,NA,NA,0,TRUE,NA,4.02047874314302,10482.8348333333,19033.17,9312.938,9172.138,5451.132,9604.261,10323.37,"174.0591_1.474572"
13616,321.1012,1.478864,NA,NA,0,TRUE,"C2H4O2(2.60222167927931) of 16875",4.0119167050614,10278.1915,13719.13,10051.23,12513.99,7625.644,9462.44,8296.715,"artifact_321.1012_1.478864"
24901,301.3862,1.478998,NA,NA,0,TRUE,NA,3.91801249432824,8279.65983333333,7254.362,9789.741,5512.362,8696.978,7874.586,10549.93,"301.3862_1.478998"
20584,196.9654,1.479184,NA,NA,0,TRUE,NA,3.89032590516104,7768.2985,1953,15076.73,13909.63,8539.361,3300.322,3830.748,"196.9654_1.479184"
23478,226.0723,1.47919,NA,NA,0,TRUE,"HCl/3(1.90872122524788) of 23944",3.84953828077978,7071.93533333333,10935.89,9815.038,4988.904,7619.771,5152.934,3919.075,"artifact_226.0723_1.47919"
22435,270.0881,1.480155,"C14H13N3O3","Carotamine",0,TRUE,NA,3.75605494894742,5702.36416666667,8258.441,7637.25,3919.87,6045.219,4446.147,3907.258,"C14H13N3O3_Carotamine_1.480155"
22198,303.0727,1.48063,"C16H17ClN2S","Demonomethylchlorpromazine",0,TRUE,NA,3.35677387637743,2273.91316666667,3028.954,923,2790.757,3073.575,2899.193,928,"C16H17ClN2S_Demonomethylchlorpromazine_1.48063"
21536,368.1018,1.480822,NA,NA,0,TRUE,NA,3.79230865192712,6198.81466666667,6432.65,6562.735,8621.674,4529.346,6021.639,5024.844,"368.1018_1.480822"
18696,314.9524,1.482481,NA,NA,0,TRUE,NA,3.86157172552643,7270.62466666667,6489.66,10559.81,9298.745,6364.404,5777.644,5133.485,"314.9524_1.482481"
16944,348.0967,1.48327,NA,NA,0,FALSE,NA,3.91958804527534,8309.75166666667,175,22671.29,12786.02,12626.2,411,1189,"348.0967_1.48327"
20428,173.0648,1.48351,"C8H14O2S","4,4'-Thiobis-2-butanone",0,TRUE,"-CO2(2.09291414278416) of 19882",3.95993726192114,9118.791,13332.85,12657.71,6786.61,9008.199,7249.795,5677.582,"C8H14O2S_4,4'-Thiobis-2-butanone_1.48351"
18743,268.0753,1.48458,NA,NA,0,TRUE,NA,4.01750320880443,10411.258,9752.811,16716.92,6232.683,12720.77,7210.158,9834.206,"268.0753_1.48458"
26270,376.1436,1.485389,NA,NA,0,TRUE,NA,3.85684986994675,7192.00316666667,10446.28,8672.374,6432.201,6563.666,5727.35,5310.148,"376.1436_1.485389"
23073,169.0118,1.486095,NA,NA,0,TRUE,NA,4.11200552297556,12942.123,12164.2,12040.63,14343.4,13743.69,15367.94,9992.878,"169.0118_1.486095"
24215,329.1064,1.486631,NA,NA,0,TRUE,NA,3.94315354996143,8773.1095,14002.77,8501.849,8229.983,6340.506,8557.221,7006.328,"329.1064_1.486631"
24136,313.3947,1.489009,NA,NA,0,TRUE,NA,4.15163074699105,14178.515,10570.66,19231.36,17204.8,15195.36,10437.23,12431.68,"313.3947_1.489009"
22959,234.9681,1.489206,NA,NA,0,TRUE,"37Cl(2.83730795015397) of 16501",3.63386693148594,4303.94716666667,10998.78,5745.639,3509.371,4540.893,292,737,"artifact_234.9681_1.489206"
15156,365.090833333333,1.49076966666667,NA,NA,0,TRUE,NA,3.98359171055576,9629.23333333333,14310.98,12523.28,6334.388,8575.733,10259.92,5771.099,"365.090833333333_1.49076966666667"
21279,325.1145,1.491715,"C12H22O10 ; C13H18N4O6","2-O-a-L-Fucopyranosyl-galactose ; 6,7-Dimethyl-8-(1-D-ribityl)lumazine",0,TRUE,NA,3.86838220561423,7385.53916666667,8736.974,12720.51,3967.193,8279.316,6239.185,4370.057,"C12H22O10 ; C13H18N4O6_2-O-a-L-Fucopyranosyl-galactose ; 6,7-Dimethyl-8-(1-D-ribityl)lumazine_1.491715"
16655,118.9577,1.491895,NA,NA,0,FALSE,NA,3.99506569086759,9887.02633333333,1510,17443.7,16148.29,18639.1,4692.068,889,"118.9577_1.491895"
17761,269.1144,1.492884,"C12H18N2O5","Hypoglycin B",0,TRUE,NA,3.85242181949207,7119.04633333333,6887.588,6989.834,9468.724,6643.91,6678.638,6045.584,"C12H18N2O5_Hypoglycin B_1.492884"
22676,244.1133,1.494727,NA,NA,1.32960569555478,FALSE,NA,3.80340484010836,6359.2345,1874,3502.34,4296.876,8309.391,8418.62,11754.18,"244.1133_1.494727"
15496,340.1086,1.499633,NA,NA,0,TRUE,NA,3.93631458654136,8636.03883333333,8091.967,9796.797,8974.493,9832.722,9867.219,5253.035,"340.1086_1.499633"
15929,320.9871,1.500622,NA,NA,0,FALSE,NA,3.9390037504034,8689.67933333333,215,26303.59,14479.03,9151.456,233,1756,"320.9871_1.500622"
19031,379.02095,1.500928,NA,NA,0,TRUE,NA,3.78608962438917,6110.68116666667,11282.48,8746.978,4852.013,9729.616,889,1164,"379.02095_1.500928"
16629,374.1276,1.501807,NA,NA,0,TRUE,NA,3.84011859384109,6920.19916666667,9443.508,5960.383,9822.782,7591.923,4638.66,4063.939,"374.1276_1.501807"
25799,106.9809,1.502666,NA,NA,0,TRUE,NA,3.55935922468475,3625.4275,6873.745,3365.763,2691.01,2657.608,2982.893,3181.546,"106.9809_1.502666"
13727,330.10165,1.504782,NA,NA,0,TRUE,"15N(2.03306155593362) of 24215; K/2(1.85628313529161) of 18339",3.83206528004711,6793.05733333333,12255.87,8360.507,4772.577,5423.579,4324.591,5621.22,"artifact_330.10165_1.504782"
15881,167.0326,1.508689,NA,NA,0,TRUE,NA,4.24431555808063,17551.5533333333,21898.9,19397.62,15969.82,11928.75,20193.99,15920.24,"167.0326_1.508689"
23120,257.0256,1.509073,"C11H12Cl2N2O","Lofexidine",0,TRUE,NA,3.86589677118265,7343.393,8649.952,11201.03,6166.879,7449.641,5918.229,4674.627,"C11H12Cl2N2O_Lofexidine_1.509073"
17211,327.0674,1.510009,NA,NA,0,TRUE,NA,4.0338688868979,10811.0751666667,22171.41,8119.553,11134.4,10850.11,7379.289,5211.689,"327.0674_1.510009"
14934,445.1647,1.510132,NA,NA,0,TRUE,NA,3.93835507401176,8676.70983333333,14413.58,8651.549,7661.184,6213.746,7683.033,7437.167,"445.1647_1.510132"
23643,107.0251,1.511021,NA,NA,0,TRUE,NA,3.80270286453763,6348.964,6166.049,5035.592,6882.521,6617.5,6976.955,6415.167,"107.0251_1.511021"
21127,197.998,1.512298,NA,NA,0,TRUE,NA,4.34712999861442,22239.755,34020.84,31467.63,12028.17,25173.52,16011.45,14736.92,"197.998_1.512298"
15820,380.9607,1.5151,NA,NA,0,TRUE,NA,3.58139934376622,3814.16383333333,3943.572,3511.857,5523.62,3403.145,3123.41,3379.379,"380.9607_1.5151"
16875,261.0801,1.517413,NA,NA,0,TRUE,NA,3.4184957685997,2621.1735,4114.442,2767.606,3207.283,1422,2726.71,1489,"261.0801_1.517413"
13471,94.990645,1.518066,NA,NA,0,TRUE,NA,4.13944671676587,13786.268,17762.66,13607.7,13733.14,13651.09,8471.818,15491.2,"94.990645_1.518066"
23225,171.0856,1.521563,"C9H16OS","S-(3-Methyl-2-butenyl) 2-methylpropanethioate",0,TRUE,NA,3.9552555814813,9021.01866666667,14901.89,8781.445,9058.31,6541.943,8898.788,5943.736,"C9H16OS_S-(3-Methyl-2-butenyl) 2-methylpropanethioate_1.521563"
18339,311.1252,1.52187,NA,NA,0,TRUE,NA,3.84363495288932,6976.4575,10320.39,9395.983,5080.146,5188.898,5599.779,6273.549,"311.1252_1.52187"
26031,313.16,1.525697,NA,NA,0,TRUE,NA,3.97362869740391,9410.84666666667,17349.46,11330.56,10376.35,8073.447,3861.14,5474.123,"313.16_1.525697"
24381,298.1029,1.525747,NA,NA,0,TRUE,NA,3.91543971846544,8230.75583333333,10710.62,8607.183,9796.649,8731.053,4231.509,7307.521,"298.1029_1.525747"
21734,145.0705,1.528049,NA,NA,0,TRUE,NA,2.8950540313954,785.333333333333,922,674,528,1237,615,736,"145.0705_1.528049"
16844,367.1065,1.529219,NA,NA,0,TRUE,NA,4.26396716584781,18363.995,31351.55,25256.25,14661.96,13550.79,13138.36,12225.06,"367.1065_1.529219"
13561,135.9208,1.5305,NA,NA,0,TRUE,NA,4.08777751481872,12239.89,5676.797,19624.52,18373.22,17482.83,4323.778,7958.195,"135.9208_1.5305"
10212,285.047,1.530801,NA,NA,0,TRUE,NA,4.33196070896763,21476.3616666667,41900.46,29912.4,18610.63,20927.04,9826.935,7680.705,"285.047_1.530801"
21331,176.8952,1.531229,NA,NA,0,TRUE,NA,3.8010272269388,6324.515,11108.9,5135.282,4045.316,5485.958,5724.603,6447.031,"176.8952_1.531229"
25265,507.2781,1.531593,NA,NA,0,TRUE,NA,3.73278183760596,5404.8275,8603.44,8031.309,3961.591,2614.61,5401.781,3816.234,"507.2781_1.531593"
16552,297.0827,1.535807,NA,NA,0,TRUE,NA,4.05335163638133,11307.1105,12194.55,11583.04,10179.76,10997.18,16999.06,5889.073,"297.0827_1.535807"
23607,180.9914,1.537639,NA,NA,0,TRUE,NA,3.59212323554102,3909.51816666667,5205.999,719,2888.077,631,10313.96,3699.073,"180.9914_1.537639"
21229,312.0862,1.537901,"C17H15NO5","Avenanthramide 1f",0,TRUE,NA,3.6584688193424,4554.79483333333,8665.403,6472.403,5082.934,3288.899,3757.13,62,"C17H15NO5_Avenanthramide 1f_1.537901"
14007,353.0912,1.537931,NA,NA,0,TRUE,NA,3.58890684383443,3880.67116666667,5718.814,6376.814,2358,5417.7,344,3068.699,"353.0912_1.537931"
16806,323.0023,1.538514,NA,NA,0,FALSE,NA,3.78032901560655,6030.1625,714,11341.28,12023.64,9155.055,2082,865,"323.0023_1.538514"
24564,197.958,1.540241,NA,NA,0,TRUE,NA,3.90740095119876,8079.80633333333,10595.08,4992.21,9284.085,10001.08,8554.147,5052.236,"197.958_1.540241"
15536,322.0184,1.540419,NA,NA,0,TRUE,NA,3.55879630035425,3620.73133333333,5382.259,2337,3509.499,5260.049,2975.581,2260,"322.0184_1.540419"
23748,372.17765,1.5408665,NA,NA,0,TRUE,NA,3.9684522199648,9299.342,15986.4,13131.09,7880.243,6079.789,7173.891,5544.639,"372.17765_1.5408665"
19401,219.0087,1.541121,NA,NA,0,TRUE,NA,3.96185937578499,9159.23866666667,17554.43,12924.53,6127.393,7073.599,7394.641,3880.839,"219.0087_1.541121"
24716,484.92865,1.5424225,NA,NA,0,TRUE,NA,3.67885847353512,4773.73683333333,5778.638,5820.807,9491.589,1910,1871,3770.387,"484.92865_1.5424225"
25772,377.1275,1.543029,NA,NA,0,TRUE,NA,3.62247300221917,4192.49933333333,6503.318,5751.396,4743.388,2665.872,4611.022,880,"377.1275_1.543029"
25557,407.1381,1.54416,"C20H25ClN2O5","Amlodipine",0,TRUE,NA,4.15532312991977,14299.575,12605.99,9736.18,17076.65,19828.58,15229.72,11320.33,"C20H25ClN2O5_Amlodipine_1.54416"
17046,197.9991,1.544297,NA,NA,0,FALSE,NA,4.11925849635705,13160.079,8716.001,31467.63,9218.662,24725.77,4778.411,54,"197.9991_1.544297"
24858,299.0352,1.545042,NA,NA,0,TRUE,NA,3.95804729600024,9079.194,8995.48,11917.75,7495.857,8142.201,8177.423,9746.453,"299.0352_1.545042"
13935,187.0805,1.545093,NA,NA,0,TRUE,NA,4.22794730459576,16902.3583333333,27015.19,10582.05,19991.47,20001,11258.43,12566.01,"187.0805_1.545093"
18285,313.0386,1.54672,"C16H11ClN2O3 ; C13H14O7S","Clorazepate ; [2-hydroxy-1-(1-oxo-1H-isochromen-3-yl)butoxy]sulfonic acid",0,TRUE,NA,4.16594670339299,14653.68,11719.71,18188.08,15954.35,13132.29,15877.25,13050.4,"C16H11ClN2O3 ; C13H14O7S_Clorazepate ; [2-hydroxy-1-(1-oxo-1H-isochromen-3-yl)butoxy]sulfonic acid_1.54672"
21784,172.929,1.548124,NA,NA,0,FALSE,NA,3.92739680833794,8460.51516666667,1495,15252.78,11451.38,13569.71,4179.586,4814.635,"172.929_1.548124"
18427,345.2346,1.548616,NA,NA,0,TRUE,NA,3.99122883064705,9800.06216666667,9449.97,10618.81,12611.26,6448.562,8487.011,11184.76,"345.2346_1.548616"
23382,198.9627,1.550363,NA,NA,0,TRUE,"37Cl(2.18359435169225) of 20584",3.74660156076626,5579.58066666667,566,9537.593,12288.17,5055.437,2444,3586.284,"artifact_198.9627_1.550363"
18897,257.9249,1.552708,NA,NA,0,TRUE,NA,4.06366024550594,11578.7118333333,17385.12,9109.304,10642.6,8020.177,10813.55,13501.52,"257.9249_1.552708"
21253,298.9139,1.553423,NA,NA,0,TRUE,NA,3.71196735439275,5151.89916666667,6485.135,2877.091,5313.693,3304.602,6188.919,6741.955,"298.9139_1.553423"
19794,431.07815,1.5542015,"C24H16O8","7-(3,4-dihydroxy-5-methoxyphenyl)-6,11-dihydroxy-3-(4-hydroxyphenyl)-2<U+00A8>p<U+00A8>[<U+00A6><U+00A3><U+00A8><U+00B9><U+00A9><c8>,8-dioxatricyclo[7.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>e,<U+00A9><U+00A7><U+00BA>g<U+00A9><U+00A7><U+00BB><U+00A6>]trideca-1(13),2,4,6,9,11-hexaen-2-ylium",0,TRUE,NA,3.9355520952634,8620.88983333333,18205.01,9193.011,5869.869,3906.221,8688.696,5862.532,"C24H16O8_7-(3,4-dihydroxy-5-methoxyphenyl)-6,11-dihydroxy-3-(4-hydroxyphenyl)-2<U+00A8>p<U+00A8>[<U+00A6><U+00A3><U+00A8><U+00B9><U+00A9><c8>,8-dioxatricyclo[7.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>e,<U+00A9><U+00A7><U+00BA>g<U+00A9><U+00A7><U+00BB><U+00A6>]trideca-1(13),2,4,6,9,11-hexaen-2-ylium_1.5542015"
22811,446.148966666667,1.55793066666667,NA,NA,0,TRUE,NA,3.90276600916617,7994.03433333333,8721.589,9646.158,6420.919,13043.83,6371.823,3759.887,"446.148966666667_1.55793066666667"
24938,94.97038,1.561513,NA,NA,0,TRUE,NA,4.13364017871876,13603.1716666667,13488.06,13236.71,17297.81,14545.09,12203.85,10847.51,"94.97038_1.561513"
23029,228.096,1.561874,NA,NA,0,TRUE,NA,3.80142418929798,6330.2985,8779.714,8243.725,5017.152,7474.891,4377.087,4089.222,"228.096_1.561874"
12997,307.0677,1.561914,"C11H16O10","D-Erythroascorbic acid 1'-a-D-glucoside",0,TRUE,NA,4.22265591708678,16697.6716666667,25403.27,16965.87,16741.62,15055.32,15481.33,10538.62,"C11H16O10_D-Erythroascorbic acid 1'-a-D-glucoside_1.561914"
25144,328.2495,1.564104,"C18H35NO4","4,8 Dimethylnonanoyl carnitine",0,TRUE,NA,3.42227595990529,2644.08833333333,4532.999,3755.236,3324.293,2965.002,593,694,"C18H35NO4_4,8 Dimethylnonanoyl carnitine_1.564104"
18277,95.98685,1.564917,NA,NA,0,TRUE,NA,3.55659496796173,3602.42516666667,3757.636,4756.253,3461.18,4224.917,3459.565,1955,"95.98685_1.564917"
13756,405.2865,1.56835,NA,NA,0,TRUE,NA,3.82882491641359,6742.5615,7176.545,6941.617,6298.421,6328.436,5502.191,8208.159,"405.2865_1.56835"
14488,115.0513,1.569042,"C4H8N2O2","N,N'-Diacetylhydrazine",0,TRUE,NA,4.00418543123554,10096.839,8958.849,9430.775,10569.83,10132.28,10751.45,10737.85,"C4H8N2O2_N,N'-Diacetylhydrazine_1.569042"
19500,387.0265,1.569699,NA,NA,0,TRUE,NA,3.95637181425887,9044.2345,8280.616,15057.73,7518.783,7729.195,5884.7,9794.383,"387.0265_1.569699"
20474,127.0377,1.570991,NA,NA,0,TRUE,NA,3.88155083820188,7612.9125,10780.81,5541.432,6750.898,6038.194,7068.034,9498.107,"127.0377_1.570991"
20186,97.98426,1.571736,NA,NA,0,TRUE,NA,3.76591665747406,5833.3315,4931.795,11979.82,4415.878,6937.92,1320,5414.576,"97.98426_1.571736"
17147,345.1125,1.571954,"C22H18O4","9-(3,4-Dimethoxyphenyl)-2-methoxy-1H-phenalen-1-one",0,TRUE,NA,3.70164119592673,5030.848,8846.651,6108.802,6663.903,1672,2521.886,4371.846,"C22H18O4_9-(3,4-Dimethoxyphenyl)-2-methoxy-1H-phenalen-1-one_1.571954"
10741,341.0736,1.573301,NA,NA,0,TRUE,NA,3.68703038092371,4864.41233333333,4080.326,7579.416,6456.466,6556.264,3029.002,1485,"341.0736_1.573301"
18904,607.4733,1.575352,NA,NA,0,TRUE,NA,3.95493955537571,9014.45666666667,12168.41,9854.017,7632.994,6593.647,11210.77,6626.902,"607.4733_1.575352"
24284,223.0797,1.575709,NA,NA,0,TRUE,NA,3.84461004290323,6992.13883333333,9368.222,5806.375,6085.035,8559.613,6442.611,5690.977,"223.0797_1.575709"
19737,299.0726,1.5757155,NA,NA,0,TRUE,NA,3.45175131712425,2829.77116666667,6685.049,3994.542,26,1586,1526,3161.036,"299.0726_1.5757155"
24120,210.1137,1.578594,"C11H17NO3","Methoxamine",1.84661202066819,TRUE,NA,3.82493182932119,6682.39016666667,8585.033,7284.609,8368.453,5261.703,4918.963,5675.58,"C11H17NO3_Methoxamine_1.578594"
19499,338.0998,1.58300225,"C14H17N3O7","Vulgaxanthin I",0,TRUE,NA,3.90533554509099,8041.47183333333,10151.25,6703.338,7577.441,9658.031,6494.895,7663.876,"C14H17N3O7_Vulgaxanthin I_1.58300225"
23103,166.9144,1.583135,NA,NA,0,FALSE,NA,4.08824802770926,12253.1578333333,14801.66,11232.79,13492.2,14384.52,8800.127,10807.65,"166.9144_1.583135"
13173,469.1204,1.583354,NA,NA,0,TRUE,NA,4.30683527596537,20269.1378333333,30552.23,17559.94,18216.32,21527.22,24380.28,9378.837,"469.1204_1.583354"
17101,298.1008,1.585516,NA,NA,0,TRUE,NA,3.72862452960091,5353.33633333333,10188.07,5231.399,6475.297,2996.463,2756.855,4471.934,"298.1008_1.585516"
21081,342.078,1.585973,NA,NA,0,TRUE,NA,3.66079571345447,4579.26433333333,11825.9,4919.036,4722.192,3079.458,2357,572,"342.078_1.585973"
22338,268.0828,1.587785,"C12H15NO6","2-{[hydroxy(2,3,4-trimethoxyphenyl)methylidene]amino}acetic acid",0,TRUE,NA,3.93599048958308,8629.5965,14203.82,5983.209,6803.471,7619.303,10595.79,6571.986,"C12H15NO6_2-{[hydroxy(2,3,4-trimethoxyphenyl)methylidene]amino}acetic acid_1.587785"
