rt,mz,lg(signal),N,C,score,feature,adduct name,db_formula,ID
13.46711,198.0173,4.754305779,1,6,0.963616855,Adduct,K-H,,7188
13.44751,255.039,4.908487976,2,8,0.980859481,Adduct,K-H,,5759
13.43437,252.0046,4.107315045,1,5,0.964735074,Adduct,K-H,,11238
13.4278,349.9814,3.919144832,1,5,0.973432931,Adduct,K-H,,11939
13.38864,615.8445,4.332088129,1,5,0.977698254,Adduct,K-H,,10059
13.38863,617.8428,3.958976689,1,5,0.886827481,Adduct,K-H,,13905
13.38862,517.8677,4.762536841,1,5,0.983625937,Adduct,K-H,,6949
13.38862,713.8218,4.068790617,1,5,0.965587959,Adduct,K-H,,11117
13.38862,386.9057,3.934622754,0,3,0.952432527,Adduct,K-H,,12327
13.38536,479.9651,4.435438617,3,10,0.959393041,Adduct,K-H,,9754
13.3821,557.8027,3.998431565,1,5,0.945481817,Adduct,K-H,,11786
13.37884,454.0289,4.222200262,1,8,0.936090172,Adduct,K-H,,10760
13.37883,419.891,5.120859496,1,5,0.983945286,Adduct,K-H,,3977
13.37882,452.0487,4.339625308,1,8,0.986385784,Adduct,K-H,,10012
13.37877,355.9015,4.245855478,1,5,0.982513448,Adduct,K-H,,10769
13.3723,267.9632,5.257615713,1,5,0.988014993,Adduct,K-H,,3334
13.37228,382.9916,3.935461098,4,8,0.798899172,Adduct,K-H,,11732
13.37224,381.9884,4.99574298,3,10,0.970901191,Adduct,K-H,,5108
13.36904,519.8471,4.545730364,1,5,0.976113752,Adduct,K-H,,8479
13.36868,519.8658,4.26972031,1,5,0.972673013,Adduct,K-H,,10938
13.36866,323.9297,4.157185822,1,5,0.923649136,Adduct,K-H,,10877
13.36573,344.0324,5.728039596,3,10,0.981786195,Adduct,K-H,,1277
13.36573,544.8785,4.21548611,2,10,0.96961249,Adduct,K-H,,10054
13.36542,288.9288,4.295465988,0,3,0.985923031,Adduct,K-H,,10838
13.36247,529.0413,4.372132736,4,15,0.990053712,Adduct,K-H,,9583
13.36247,281.9788,6.478816547,1,5,0.995289342,Adduct,K-H,,327
13.3592,421.8892,4.594578664,1,5,0.977093709,Adduct,K-H,,8382
13.35888,354.0728,4.508713261,1,8,0.992923158,Adduct,K-H,,9009
13.35888,459.8263,4.274556691,1,5,0.985751205,Adduct,K-H,,10229
13.35888,239.9683,4.953468376,1,3,0.783631135,Adduct,K-H,,5612
13.35269,327.0003,4.719252407,2,8,0.947202845,Adduct,K-H,,7405
13.35268,301.9375,4.262904495,1,5,0.954001827,Adduct,K-H,,11057
13.35232,626.1136,3.913436805,3,18,0.883449055,Adduct,K-H,,12245
13.35231,441.1045,5.071968789,2,13,0.988448254,Adduct,K-H,,4114
13.35231,369.0107,5.511887775,2,10,0.98795925,Adduct,K-H,,1745
13.34943,554.0193,4.224974803,3,15,0.946116382,Adduct,K-H,,10459
13.34907,481.9444,4.176719991,3,10,0.926497106,Adduct,K-H,,10025
13.34907,301.0266,3.767476531,2,9,0.963364094,Adduct,K-H,,12817
13.34904,184.0016,6.415387017,1,5,0.997633752,Adduct,K-H,,353
13.34579,591.9756,4.0042835,3,15,0.933604752,Adduct,K-H,,11634
13.34578,339.8933,4.076452655,1,5,0.962588925,Adduct,K-H,,11448
13.33597,266.9792,4.667365655,2,4,0.881129913,Adduct,K-H,,7952
13.32904,368.0267,5.084593413,3,10,0.943821398,Adduct,K-H,,4244
13.28627,287.011,4.662627701,2,8,0.918332763,Adduct,K-H,,7993
13.28291,280.9948,5.856558831,2,5,0.823106519,Adduct,K-H,,1065
13.2828,246.0134,5.492357764,2,5,0.988793135,Adduct,K-H,,2034
13.27641,183.0176,6.111401494,2,5,0.878783972,Adduct,K-H,,650
11.54099,241.0119,4.983699967,0,6,0.965284959,Adduct,K-H,,4654
13.36577,268.9472,4.198906578,0,4,0.963458571,Adduct,KH2PO4,,11177
11.84689,360.0108,4.085015325,0,6,0.870719057,Adduct,KH2PO4,,10951
13.36581,204.9867,4.741762075,1,3,0.948079493,Adduct,KNO3,,5668
12.81042,188.9658,4.328300524,1,3,0.979732846,Adduct,KNO3,,10240
13.20328,313.1131,6.017524404,4,10,0.844446927,Adduct,Na-H,,772
16.76228,369.051,3.425549272,4,6,0.970710861,Adduct,Na-H,,11054
16.75417,489.1472,3.247841111,8,12,0.764743368,Adduct,Na-H,,14417
16.59842,258.0819,4.714590275,4,6,0.988934579,Adduct,Na-H,,7881
16.57348,195.0862,5.127480648,4,6,0.985226361,Adduct,Na-H,,4258
16.5593,239.0399,4.287595027,3,6,0.99443412,Adduct,Na-H,,10444
16.55567,467.1748,4.10172925,8,12,0.938198425,Adduct,Na-H,,12289
16.55567,370.2013,4.341595477,8,9,0.939053303,Adduct,Na-H,,10235
16.54867,369.198,5.213597578,8,12,0.945826972,Adduct,Na-H,,3625
16.05597,251.0416,4.23654415,2,5,0.873261435,Adduct,Na-H,,11212
15.60373,387.0334,3.393506114,6,12,0.912702739,Adduct,Na-H,,14272
14.61159,363.0912,4.17738144,0,12,0.885755467,Adduct,Na-H,,11220
14.48004,243.0421,4.213530021,2,7,0.985338901,Adduct,Na-H,,10913
14.21033,239.1023,4.117417125,2,9,0.895808854,Adduct,Na-H,,12815
14.19557,503.9594,4.203855731,3,9,0.903984163,Adduct,Na-H,,11241
14.15419,443.0572,3.787371256,0,12,0.929247003,Adduct,Na-H,,13409
14.13725,360.971,4.769252895,0,6,0.964304921,Adduct,Na-H,,7140
14.12718,504.9435,4.928402694,2,9,0.932974681,Adduct,Na-H,,5881
14.12362,264.0619,3.922514712,1,5,0.928981142,Adduct,Na-H,,12950
14.11364,526.925,4.317113979,2,9,0.884442948,Adduct,Na-H,,10075
14.09964,428.0678,4.19271619,1,5,0.800460491,Adduct,Na-H,,11462
14.06615,463.9988,4.124419769,5,10,0.884392635,Adduct,Na-H,,11964
14.04565,691.0412,4.779657193,6,20,0.986257459,Adduct,Na-H,,7085
14.04273,689.046,5.09430643,6,20,0.989033896,Adduct,Na-H,,4363
14.04233,378.9814,4.996429495,0,6,0.974595562,Adduct,Na-H,,5316
14.03237,634.0202,3.86526589,5,18,0.911003512,Adduct,Na-H,,12819
14.03236,633.1264,4.921392951,6,20,0.966715508,Adduct,Na-H,,5946
14.03234,711.0279,4.246745296,6,20,0.952000485,Adduct,Na-H,,10817
14.0295,655.1083,4.546965436,6,20,0.866661817,Adduct,Na-H,,8563
14.02898,764.0496,4.584062574,7,21,0.988043105,Adduct,Na-H,,8314
14.02283,356.0084,4.431041197,3,10,0.90820597,Adduct,Na-H,,8839
14.02243,423.993,4.254728005,3,9,0.920940347,Adduct,Na-H,,10953
14.02193,264.9472,3.863408186,0,2,0.826084131,Adduct,Na-H,,12561
14.01916,713.0236,3.899855328,6,20,0.862454616,Adduct,Na-H,,11616
14.01916,281.0045,5.058791968,0,6,0.990678586,Adduct,Na-H,,4701
14.01908,527.9703,5.461101737,5,10,0.972744089,Adduct,Na-H,,2049
14.01908,355.0106,4.688594349,3,10,0.932562375,Adduct,Na-H,,7767
14.01908,400.9632,4.251688864,0,6,0.971259473,Adduct,Na-H,,10587
14.01906,220.9834,4.734087606,0,4,0.969698082,Adduct,Na-H,,7394
14.0186,647.9297,4.104201993,5,10,0.89575416,Adduct,Na-H,,11566
14.00587,482.9666,4.154487416,0,6,0.918053197,Adduct,Na-H,,1190
13.99547,549.9524,4.989037848,5,10,0.958569472,Adduct,Na-H,,5252
13.98888,626.0516,5.140885682,5,16,0.991330562,Adduct,Na-H,,4050
13.98887,234.9838,3.837782243,0,6,0.846288532,Adduct,Na-H,,12777
13.98569,332.9608,4.066035868,0,6,0.880847887,Adduct,Na-H,,10869
13.9791,330.9381,4.193084697,0,6,0.940893321,Adduct,Na-H,,10585
13.97575,295.0048,4.98643945,0,6,0.916976624,Adduct,Na-H,,5296
13.97575,328.9427,4.666277118,0,6,0.953459654,Adduct,Na-H,,8439
13.97237,648.0336,4.684140871,5,16,0.970351836,Adduct,Na-H,,8059
13.96899,445.0105,4.74815675,0,6,0.894856582,Adduct,Na-H,,7524
13.96244,400.9536,4.289562246,0,6,0.909562534,Adduct,Na-H,,10149
13.95977,272.9759,4.058038987,0,3,0.918841455,Adduct,Na-H,,12422
13.95921,219.9993,4.138679076,1,4,0.849409245,Adduct,Na-H,,11127
13.93943,424.9771,4.664903585,2,9,0.925653535,Adduct,Na-H,,7791
13.92626,384.0327,4.046752347,5,10,0.888412641,Adduct,Na-H,,11567
13.923,249.0469,3.982891501,2,5,0.814229054,Adduct,Na-H,,7802
13.88993,154.0121,4.681895769,1,4,0.975979108,Adduct,Na-H,,7736
13.88338,297.1068,5.092162954,2,11,0.994563705,Adduct,Na-H,,4309
13.87357,467.0348,4.519984409,4,11,0.976267991,Adduct,Na-H,,8962
13.87321,382.0304,3.910770924,3,10,0.932448597,Adduct,Na-H,,11843
13.86993,319.0887,4.746308277,2,11,0.983027989,Adduct,Na-H,,6849
13.86382,236.0153,4.772141053,1,4,0.981107315,Adduct,Na-H,,6886
13.8638,360.0485,4.366285708,3,10,0.959794059,Adduct,Na-H,,9252
13.84031,227.0174,4.262108334,0,7,0.958420093,Adduct,Na-H,,11056
13.83385,448.0041,4.990918803,5,10,0.950392493,Adduct,Na-H,,5045
13.82743,295.9435,4.360232192,1,4,0.859941847,Adduct,Na-H,,9429
13.82741,273.9616,4.479030402,1,4,0.921454423,Adduct,Na-H,,8530
13.82706,288.9401,4.158784741,0,3,0.950248281,Adduct,Na-H,,10918
13.82704,567.9533,4.306085049,5,10,0.876635405,Adduct,Na-H,,9794
13.81427,348.9613,4.38649397,0,5,0.959371346,Adduct,Na-H,,9315
13.81426,587.0297,4.96288746,2,14,0.77085244,Adduct,Na-H,,4278
13.81108,706.9788,4.4881383,2,15,0.775919225,Adduct,Na-H,,7744
13.79214,684.9964,4.818196382,2,15,0.901274166,Adduct,Na-H,,5918
13.78586,782.0508,4.578977614,7,21,0.976931065,Adduct,Na-H,,7208
13.37557,403.9169,4.168589277,1,5,0.918076686,Adduct,Na-H,,10629
13.3527,390.993,4.263314051,2,10,0.940783636,Adduct,Na-H,,10668
13.35269,266.0049,5.156343899,1,5,0.95338965,Adduct,Na-H,,3777
13.3491,377.8803,4.373517872,1,5,0.98902572,Adduct,Na-H,,9111
13.34902,501.8944,3.703539369,1,5,0.930988753,Adduct,Na-H,,13807
13.34246,328.0586,4.077688209,3,10,0.956232951,Adduct,Na-H,,4706
13.27286,362.998,4.254832069,2,5,0.816742447,Adduct,Na-H,,10570
13.24966,265.0207,4.981433221,2,5,0.95075656,Adduct,Na-H,,5092
13.22976,351.0688,4.359137372,4,10,0.925172983,Adduct,Na-H,,9610
13.20328,167.0437,5.649324744,2,5,0.946983131,Adduct,Na-H,,1478
13.08602,198.0383,4.382375376,1,6,0.984997961,Adduct,Na-H,,10067
12.91523,222.036,4.499158479,1,4,0.990629096,Adduct,Na-H,,9148
12.89807,386.0423,3.563314994,1,4,0.934442847,Adduct,Na-H,,13618
12.79066,315.0111,3.719793723,2,6,0.949193078,Adduct,Na-H,,12934
12.78745,248.9993,4.549588267,0,5,0.992929115,Adduct,Na-H,,7724
12.78407,166.9961,5.091701309,0,5,0.996520419,Adduct,Na-H,,4394
12.77424,206.0101,4.326196737,1,3,0.986905581,Adduct,Na-H,,10191
12.74764,251.9739,3.975997018,0,5,0.88797152,Adduct,Na-H,,13211
12.70455,209.0907,3.925681233,2,8,0.88370493,Adduct,Na-H,,6714
12.06972,278.0622,4.30217042,1,7,0.988831984,Adduct,Na-H,,10523
12.06669,196.0591,4.793836263,1,7,0.99511964,Adduct,Na-H,,6996
11.66652,381.1013,5.334291652,0,12,0.980979416,Adduct,Na-H,,9650
11.6571,561.1646,4.593721292,0,18,0.952246604,Adduct,Na-H,,6778
11.62571,441.1225,5.213692145,0,12,0.981514033,Adduct,Na-H,,13929
11.14416,243.0234,4.783919305,1,6,0.97379849,Adduct,Na-H,,6867
11.12693,180.0278,4.286880479,1,6,0.967191756,Adduct,Na-H,,10128
11.06578,630.1946,4.510061815,3,10,0.964699444,Adduct,Na-H,,9234
11.04878,209.0544,4.304336586,2,7,0.85163673,Adduct,Na-H,,9964
11.04192,154.0122,4.296913112,1,3,0.951532876,Adduct,Na-H,,10098
11.01427,662.2209,4.034487246,3,10,0.86696875,Adduct,Na-H,,12008
10.9372,234.9949,3.809236379,1,5,0.906963511,Adduct,Na-H,,12871
10.59096,630.1948,4.500536094,3,10,0.996597396,Adduct,Na-H,,9233
10.54844,245.0391,4.458536232,1,6,0.806520656,Adduct,Na-H,,6512
9.71429,234.9949,3.95352452,1,5,0.933876071,Adduct,Na-H,,12870
9.393683,182.0435,4.326577132,1,6,0.888420921,Adduct,Na-H,,10524
9.281857,328.0399,4.299097878,2,9,0.985794138,Adduct,Na-H,,10742
9.06689,174.9777,3.822943436,0,3,0.896767611,Adduct,Na-H,,13530
9.038884,432.0433,3.836652144,3,10,0.950147733,Adduct,Na-H,,13256
9.025201,878.32,4.478454763,3,10,0.986417972,Adduct,Na-H,,9398
8.493928,271.0702,4.067503094,2,11,0.959086549,Adduct,Na-H,,8442
8.4683,225.0646,3.858471578,2,11,0.908658852,Adduct,Na-H,,13219
7.468112,548.2047,3.897415476,3,10,0.929631399,Adduct,Na-H,,12576
11.60063,298.9897,4.530295425,0,6,0.966750383,Adduct,NaH2PO4,,7083
16.1046,251.0321,3.951671142,2,5,0.939399619,Adduct,NaHSO4,,13012
13.84356,543.0612,4.3780856,0,11,0.847404022,Adduct,NaHSO4,,9039
8.708623,738.2755,3.405656739,3,10,0.959847432,Adduct,NaHSO4,,13941
16.05606,216.0601,4.148906948,2,5,0.900026757,Adduct,NaNO3,,11714
13.17651,232.0074,4.314355272,0,5,0.799171393,Adduct,NaNO3,,9993
12.96772,203.0286,5.291065456,1,4,0.984236517,Adduct,NaNO3,,14905
12.96064,322.0392,3.880902262,0,8,0.950078151,Adduct,NaNO3,,13257
12.88757,276.0337,4.24206117,0,7,0.972406943,Adduct,NaNO3,,13823
12.81372,272.9434,3.828245699,1,3,0.940449837,Adduct,NaNO3,,12257
12.70459,260.0387,3.824271751,0,7,0.954366671,Adduct,NaNO3,,13104
11.12697,274.0182,4.382173209,0,7,0.965930542,Adduct,NaNO3,,9653
11.08607,258.0343,5.09164078,2,5,0.884583027,Adduct,NaNO3,,4569
11.05562,267.0347,4.434713304,3,6,0.922745371,Adduct,NaNO3,,9652
11.0454,281.0503,4.163680769,3,8,0.889198053,Adduct,NaNO3,,11162
10.94427,213.013,4.981767141,1,5,0.960531538,Adduct,NaNO3,,10373
10.7186,256.0077,3.376083995,0,7,0.899959677,Adduct,NaNO3,,13689
9.707273,213.013,4.791240587,1,5,0.949032262,Adduct,NaNO3,,10372
9.604222,256.0076,3.528682721,0,7,0.945360697,Adduct,NaNO3,,13688
9.41824,242.0284,4.594511908,0,7,0.936383913,Adduct,NaNO3,,5973
9.278695,231.0234,4.9429064,1,4,0.891813966,Adduct,NaNO3,,5641
8.698011,239.9876,3.91451039,2,5,0.882599597,Adduct,NaNO3,,13083
8.683967,201.0129,4.461199169,1,3,0.867291498,Adduct,NaNO3,,9322
8.676939,174.0019,3.801736771,0,3,0.977833877,Adduct,NaNO3,,13571
7.4715,249.0355,4.109678359,5,6,0.967570996,Adduct,NaNO3,,11514
16.74383,185.0906,3.282512907,2,6,0.915103134,Adduct,NaOH,,14442
16.67437,235.0789,3.853166685,4,6,0.988691732,Adduct,NaOH,,13306
13.99547,213.0018,4.913012905,0,6,0.955523324,Adduct,NaOH,,5843
13.88662,276.0078,4.183969735,1,4,0.890678143,Adduct,NaOH,,10789
13.34253,321.9712,4.544708525,1,5,0.978695695,Adduct,NaOH,,8710
12.91901,158.0434,4.657056369,1,4,0.982626244,Adduct,NaOH,,8270
12.90132,262.0284,4.075487873,1,4,0.973836555,Adduct,NaOH,,11851
12.7775,128.0329,5.440691295,1,3,0.995953442,Adduct,NaOH,,2209
12.76438,239.0626,4.147176613,2,6,0.952058485,Adduct,NaOH,,11820
12.76096,206.9886,4.19180063,0,5,0.989896228,Adduct,NaOH,,10841
10.59081,324.0442,3.566374731,1,9,0.906980468,Adduct,NaOH,,13974
8.637973,129.0169,4.248066837,0,3,0.972754082,Adduct,NaOH,,10731
8.602595,204.0641,3.947966593,1,9,0.993407236,Adduct,NaOH,,12835
2.897667,928.3591,4.410725249,3,10,0.943135972,Adduct,NaOH,,9880
13.37555,479.9309,4.402678599,1,5,0.919490567,Adduct,TFA,,9751
19.92245,552.8196,65535,0,0,0,Background,,,14830
19.81944,517.8527,3.098596783,0,0,0,Background,,,14785
19.81422,194.866,65535,0,0,0,Background,,,14664
19.80306,312.8557,65535,0,0,0,Background,,,14668
19.64128,373.9701,3.716402547,0,0,0,Background,,,14033
19.53389,330.9472,3.113958251,0,0,0,Background,,,14305
19.15961,419.9013,3.15646439,0,0,0,Background,,,14410
19.02117,330.9473,65535,0,0,0,Background,,,14304
18.98339,156.1029,65535,0,0,0,Background,,,14904
18.83806,316.9822,3.404018859,0,0,0,Background,,,11467
18.772,290.9453,3.194035135,0,0,0,Background,,,10943
18.70189,178.9105,3.224447997,0,0,0,Background,,,3381
18.65556,361.9347,3.199697892,0,0,0,Background,,,14471
18.53306,446.8485,3.44249149,0,0,0,Background,,,14001
18.47006,287.1838,3.029823674,0,0,0,Background,,,14734
18.38022,338.9641,3.172650585,0,0,0,Background,,,14434
18.37345,108.9341,3.179896371,0,0,0,Background,,,14540
18.34561,150.9447,3.208963576,0,0,0,Background,,,14653
18.22433,358.935,3.213265351,0,0,0,Background,,,14567
18.16611,403.0002,3.357602556,0,0,0,Background,,,14364
18.13789,278.9972,3.866915715,0,0,0,Background,,,11333
17.99061,320.8501,3.237095685,0,0,0,Background,,,14371
17.9465,440.8835,3.279416445,0,0,0,Background,,,14360
17.92689,209.9342,3.661598358,0,0,0,Background,,,14822
17.80334,361.0006,3.436263976,0,0,0,Background,,,14257
17.79906,229.0017,3.122174937,0,0,0,Background,,,14415
17.78356,178.9803,3.168219191,0,0,0,Background,,,14572
17.70672,295.0047,3.269390116,0,0,0,Background,,,5297
17.67972,382.9713,3.387033971,0,0,0,Background,,,14293
17.49661,148.9731,3.268212996,0,0,0,Background,,,14194
17.38395,236.0697,3.495748136,0,0,0,Background,,,14810
17.37984,336.9355,3.268136968,0,0,0,Background,,,14403
17.31928,276.943,3.608550373,0,0,0,Background,,,7681
17.31556,316.9823,3.477740481,0,0,0,Background,,,14727
17.30039,470.8848,3.205821639,0,0,0,Background,,,14311
17.26317,76.96862,3.639934197,0,0,0,Background,,,14646
17.229,158.0018,3.238781826,0,0,0,Background,,,14085
17.22217,418.9018,3.925259164,0,0,0,Background,,,8005
17.12083,258.9578,3.33752652,0,0,0,Background,,,14334
17.03444,248.9897,3.459397723,0,0,0,Background,,,10065
16.96667,434.9548,3.056947661,0,0,0,Background,,,14446
16.85217,182.1091,3.387914761,0,0,0,Background,,,14286
16.77978,258.9578,3.332136602,0,0,0,Background,,,14333
16.73244,319.027,3.375350388,0,0,0,Background,,,3004
16.725,454.1757,3.260189087,0,0,0,Background,,,14343
16.72128,494.1447,3.333656276,0,0,0,Background,,,13898
16.69711,140.986,4.648323302,0,0,0,Background,,,14841
16.67765,353.0846,3.411205317,0,0,0,Background,,,13969
16.66031,373.0659,3.511599803,0,0,0,Background,,,13847
16.60608,398.1237,5.129560323,0,0,0,Background,,,3010
16.59844,173.1465,3.78143249,0,0,0,Background,,,14330
16.59807,400.1279,3.447412195,0,0,0,Background,,,10794
16.59199,408.2407,3.260775693,0,0,0,Background,,,14401
16.58774,641.2872,3.719827203,0,0,0,Background,,,13834
16.58771,513.1866,3.401633973,0,0,0,Background,,,14107
16.58462,173.1295,4.20624165,0,0,0,Background,,,11527
16.58424,442.1497,4.065763027,0,0,0,Background,,,11430
16.58085,222.0303,3.582359516,0,0,0,Background,,,13843
16.57715,172.4424,3.66077216,0,0,0,Background,,,13979
16.57706,173.0792,4.219913109,0,0,0,Background,,,12022
16.57703,581.3487,4.131427965,0,0,0,Background,,,11702
16.57702,521.3275,4.983848338,0,0,0,Background,,,5373
16.57395,222.034,3.394994039,0,0,0,Background,,,14255
16.57348,557.3043,3.448479347,0,0,0,Background,,,14247
16.57347,584.3231,4.505674986,0,0,0,Background,,,9399
16.57347,565.2914,4.119250191,0,0,0,Background,,,11729
16.56991,544.313,3.462691602,0,0,0,Background,,,13869
16.56641,543.3096,4.26282838,0,0,0,Background,,,10542
16.56639,173.1774,4.748789465,0,0,0,Background,,,7727
16.56639,131.1307,4.132400301,0,0,0,Background,,,12154
16.56639,174.0337,3.527071386,0,0,0,Background,,,14252
16.56636,696.4424,3.791334318,0,0,0,Background,,,13138
16.56285,695.4393,4.352263353,0,0,0,Background,,,10153
16.56283,739.4028,3.237940834,0,0,0,Background,,,14779
16.55932,173.0312,4.777164634,0,0,0,Background,,,7659
16.55931,583.3281,3.950461454,0,0,0,Background,,,12876
16.5593,567.1973,3.953262276,0,0,0,Background,,,12427
16.55928,582.352,3.377638932,0,0,0,Background,,,13815
16.55927,496.1605,4.328529472,0,0,0,Background,,,9496
16.55922,522.3314,4.25343141,0,0,0,Background,,,10670
16.55577,257.1115,3.2332809,0,0,0,Background,,,14215
16.55222,717.421,3.848961914,0,0,0,Background,,,13440
16.55221,511.171,3.332730459,0,0,0,Background,,,11988
16.55212,619.3052,4.137216419,0,0,0,Background,,,11494
16.54869,173.77,3.652802851,0,0,0,Background,,,14011
16.54867,172.5525,3.181680001,0,0,0,Background,,,14890
16.54862,647.2945,3.306240482,0,0,0,Background,,,14280
16.54857,136.0879,3.497688331,0,0,0,Background,,,14123
16.54507,566.2947,3.375500518,0,0,0,Background,,,14115
16.54145,469.1606,4.558017486,0,0,0,Background,,,8971
16.53447,619.2936,3.836444465,0,0,0,Background,,,13293
16.53441,402.1629,3.546589088,0,0,0,Background,,,8783
16.53079,384.0934,4.155915349,0,0,0,Background,,,12523
16.53072,173.0747,3.292068419,0,0,0,Background,,,14859
16.52374,446.1967,3.369610414,0,0,0,Background,,,14367
16.52006,273.0298,3.659874585,0,0,0,Background,,,11081
16.45905,315.0359,3.514603834,0,0,0,Background,,,14013
16.31463,858.7961,3.437760185,0,0,0,Background,,,14157
16.29541,276.8952,3.819584128,0,0,0,Background,,,13542
16.28446,215.0099,3.385064547,0,0,0,Background,,,14267
16.26084,295.9969,3.813414613,0,0,0,Background,,,9428
16.24937,196.0364,4.303970448,0,0,0,Background,,,8474
16.2423,296.9976,3.519992151,0,0,0,Background,,,12529
16.24181,294.9934,5.100210267,0,0,0,Background,,,4290
16.23796,178.9852,4.061166414,0,0,0,Background,,,11716
16.23765,191.0498,3.630457431,0,0,0,Background,,,13550
16.2376,293.9973,4.440271168,0,0,0,Background,,,9752
16.23451,159.9423,3.31423211,0,0,0,Background,,,14426
16.23409,197.0398,5.167037372,0,0,0,Background,,,3988
16.23025,316.8901,3.774784703,0,0,0,Background,,,10173
16.23002,194.0273,3.771138037,0,0,0,Background,,,12636
16.22271,315.8938,3.137245472,0,0,0,Background,,,14578
16.22268,116.0255,4.055832167,0,0,0,Background,,,12105
16.21891,336.0442,3.81394176,0,0,0,Background,,,13529
16.2188,778.2619,3.04526839,0,0,0,Background,,,14623
16.21504,191.0198,6.716365645,0,0,0,Background,,,124
16.21504,158.939,5.081976456,0,0,0,Background,,,10086
16.21504,337.0406,4.365532654,0,0,0,Background,,,9925
16.21503,235.9917,3.207441856,0,0,0,Background,,,14604
16.21482,111.0088,5.568960262,0,0,0,Background,,,963
16.21139,379.1067,3.18680887,0,0,0,Background,,,14151
16.21125,191.1052,4.295055197,0,0,0,Background,,,9562
16.21117,303.9971,3.512472498,0,0,0,Background,,,13431
16.211,238.9129,3.106754676,0,0,0,Background,,,14571
16.20724,193.0239,4.875634488,0,0,0,Background,,,4010
16.20724,199.0439,3.352872117,0,0,0,Background,,,14474
16.20716,190.9905,3.695304874,0,0,0,Background,,,13237
16.20444,511.1712,3.18311162,0,0,0,Background,,,11989
16.20342,192.0231,5.544840719,0,0,0,Background,,,1051
16.1999,112.0121,4.26298798,0,0,0,Background,,,8491
16.18467,247.0612,3.323806426,0,0,0,Background,,,14402
16.14201,183.0605,3.204070928,0,0,0,Background,,,14872
16.11973,147.0429,3.273363514,0,0,0,Background,,,4906
16.10709,171.0663,4.770473415,0,0,0,Background,,,14834
16.09726,277.0395,3.223442581,0,0,0,Background,,,14506
16.09347,289.0718,3.619770948,0,0,0,Background,,,14044
16.09332,285.1545,3.82761169,0,0,0,Background,,,13451
16.08247,215.065,3.931929987,0,0,0,Background,,,12925
16.08197,229.0595,3.859846855,0,0,0,Background,,,13736
16.07485,370.9909,3.117022591,0,0,0,Background,,,14514
16.07466,329.0189,3.496452584,0,0,0,Background,,,14319
16.06737,308.1344,3.219683429,0,0,0,Background,,,14336
16.05231,344.067,3.514752489,0,0,0,Background,,,14090
16.0447,269.1177,3.304672385,0,0,0,Background,,,14397
15.93954,135.0309,4.181223356,0,0,0,Background,,,14660
15.92808,238.9688,3.448009052,0,0,0,Background,,,14768
15.87143,316.9788,3.202683788,0,0,0,Background,,,14867
15.85953,176.9513,3.424194512,0,0,0,Background,,,12219
15.8259,614.7055,3.370291859,0,0,0,Background,,,13837
15.71837,132.9002,3.779782942,0,0,0,Background,,,14923
15.70705,357.9821,3.230221879,0,0,0,Background,,,14416
15.65521,121.0214,3.742801711,0,0,0,Background,,,13943
15.64067,235.8367,3.550350424,0,0,0,Background,,,14874
15.63695,255.1017,3.606026047,0,0,0,Background,,,14698
15.56389,370.1007,3.570516654,0,0,0,Background,,,14335
15.54171,155.0231,3.347201289,0,0,0,Background,,,14750
15.51995,144.0666,4.695262634,0,0,0,Background,,,14857
15.49797,136.9361,3.385831638,0,0,0,Background,,,14658
15.4906,113.0267,3.335717547,0,0,0,Background,,,13740
15.47625,370.8688,3.576858098,0,0,0,Background,,,14864
15.45736,135.0308,4.182114709,0,0,0,Background,,,14662
15.44699,503.1618,3.742046453,0,0,0,Background,,,8688
15.4437,275.9957,3.325480017,0,0,0,Background,,,13561
15.43917,469.8853,3.54536294,0,0,0,Background,,,14817
15.40039,194.9927,3.99837558,0,0,0,Background,,,13607
15.39947,248.9897,3.445698365,0,0,0,Background,,,10064
15.39929,280.9967,3.447606242,0,0,0,Background,,,14767
15.37398,155.0634,4.06644068,0,0,0,Background,,,12877
15.37044,321.0512,3.57856652,0,0,0,Background,,,13278
15.35978,330.032,3.357711003,0,0,0,Background,,,14277
15.35608,226.9507,3.339684509,0,0,0,Background,,,13825
15.35373,129.0921,5.210458019,0,0,0,Background,,,14786
15.33488,297.9168,3.484603417,0,0,0,Background,,,12470
15.32672,296.0889,3.475163847,0,0,0,Background,,,14607
